id,area,title,evidence,status,screening,decision,destination
TCS-2464,Computational complexity,"For every d ∈ N, ε ∈ (0, 1) for all large enough n, if X is samplable by a d-local function and is ε-close […]",index,uncertain,topic_screen,retain,Computational complexity
TCS-2532,Computational complexity,Can one prove circuit lower bounds from the assumption that a (uniform) computationally-secure IO exists?,index,uncertain,topic_screen,retain,Computational complexity
TCS-2537,Computational complexity,Is the total search version of UniqueTarski in the class UEOPL (Unique-EOPL) [6]?,index,uncertain,topic_screen,retain,Computational complexity
TCS-2538,Computational complexity,"For example, are there natural sampling tasks or similar tasks such that efficient solutions imply NP ̸⊆ BPP?",index,uncertain,topic_screen,retain,Computational complexity
TCS-2681,Computational complexity,"As mentioned in the introduction, it remains open whether UEOPL = EOPL.",index,uncertain,topic_screen,retain,Computational complexity
TCS-2914,Computational complexity,"Namely, can one find a distribution that cannot be sampled in AC0 but can be sampled by ROBPs?",index,uncertain,topic_screen,retain,Computational complexity
TCS-3095,Computational complexity,"We conjecture that even G3 might be tractable, but again the only known general upper bound is PSPACE.",index,uncertain,topic_screen,retain,Computational complexity
TCS-3181,Computational complexity,More difficult question: can we prove a lower bound on random ∆-CNF formulas?,index,uncertain,topic_screen,retain,Computational complexity
TCS-3205,Computational complexity,Is there a circuit family for sorting with circuits of depth O(log(n) + log(m)) and size O(nm2 )?,index,uncertain,topic_screen,retain,Computational complexity
TCS-3228,Computational complexity,Does SAPEPP have natural complete problems?,index,uncertain,topic_screen,retain,Computational complexity
TCS-3308,Computational complexity,"For example, here is an open question that we have not addressed: for (say) the game Hex, does there necessarily exist a polynomial-size circuit that […]",index,uncertain,boundary_read,retain,Computational complexity
TCS-3509,Computational complexity,Is Tarski in CLS (or in EOPL)?,index,uncertain,topic_screen,retain,Computational complexity
TCS-3568,Computational complexity,"Is there a total function g : {0, 1}m → {0, 1} such that BPP(Xor ◦ g n ) ≥ Ω(n log n · BPP(g)) […]",index,uncertain,topic_screen,retain,Computational complexity
TCS-3685,Computational complexity,"We conjecture that getting a much better agreement with Mn , say 1/2 + 1/ poly(n), or even 2 1/2 + 2−o(log n) , requires […]",index,uncertain,topic_screen,retain,Computational complexity
TCS-3718,Computational complexity,"Formally, is NP 6⊂ SIZE[nk ] for all k equivalent to (NP ⊂ P/poly =⇒ PH ⊂ i.o.-NP/n )?",index,uncertain,topic_screen,retain,Computational complexity
TCS-3743,Computational complexity,Can we show that either NQP 6⊆ P/poly or MCSP 6∈ ACC0 ?,index,uncertain,topic_screen,retain,Computational complexity
TCS-3832,Computational complexity,"Is SZK ⊆ ZPPMKTP , or equivalently, is Entropy Approximation in ZPPMKTP ?",index,uncertain,topic_screen,retain,Computational complexity
TCS-3862,Computational complexity,The question of whether search-ZK has complete problems in the computational and statistical setting remains open.,index,uncertain,topic_screen,retain,Computational complexity
TCS-3873,Computational complexity,"Or is it impossible, which could solve the open question [11] of separating SDDs and d-SDNNFs?",index,uncertain,topic_screen,retain,Computational complexity
TCS-3886,Computational complexity,"Indeed, whether ∃ · BPP = MA remains an open question [11].",index,uncertain,topic_screen,retain,Computational complexity
TCS-3962,Computational complexity,Does SAT ∈ P/poly imply that NP ⊆ ZPPMCSP ?,index,uncertain,topic_screen,retain,Computational complexity
TCS-4076,Computational complexity,We leave open the question of whether MLP gates (of any type) can polynomially simulate monotone real circuits. n I Theorem 19.,index,uncertain,topic_screen,retain,Computational complexity
TCS-4205,Computational complexity,"What is the maximum gap, if any, between U -invariant [depth d] formula size and non-invariant [depth d] formula size?",index,uncertain,topic_screen,retain,Computational complexity
TCS-4219,Computational complexity,"What are the tradeoffs, if any, between the number of gates and the number of ancilla bits?",index,uncertain,boundary_read,retain,Computational complexity
TCS-4268,Computational complexity,"Is there evidence that Gap MCSP has intermediate complexity when is a fixed constant, similar to the evidence that we present for the case when […]",index,uncertain,topic_screen,retain,Computational complexity
TCS-4412,Computational complexity,Can gate elimination prove non-linear bounds here?,index,uncertain,topic_screen,retain,Computational complexity
TCS-4466,Computational complexity,We leave open the question whether one can come up with an explicit and efficient transformation from any formula to a formula with few negations.,index,uncertain,topic_screen,retain,Computational complexity
TCS-4468,Computational complexity,"The best separation between subcube partition complexity and query complexity remains open, even in the deterministic case.",index,uncertain,topic_screen,retain,Computational complexity
TCS-4735,Computational complexity,"An Unholy Trinity: TFNP, Polynomial Systems, and the Quantum Satisfiability Problem",source,uncertain,topic_screen,retain,Computational complexity
TCS-4746,Computational complexity,Enumerating Error Bounded Polytime Algorithms Through Arithmetical Theories,source,uncertain,topic_screen,retain,Computational complexity
TCS-4786,Computational complexity,Synergy Between Circuit Obfuscation and Circuit Minimization,source,uncertain,topic_screen,retain,Computational complexity
TCS-4960,Computational complexity,Theoretical Limitations of Multi-Layer Transformer,source,source_open,topic_screen,retain,Computational complexity
TCS-4961,Computational complexity,Range Avoidance and Remote Point: New Algorithms and Hardness — Open Problem 1,source,source_open,topic_screen,retain,Computational complexity
TCS-4988,Computational complexity,"An Oracle with no UP-Complete Sets, but NP = PSPACE",source,uncertain,topic_screen,retain,Computational complexity
TCS-5149,Computational complexity,"String Matching: Communication, Circuits, and Learning",source,uncertain,topic_screen,retain,Computational complexity
TCS-5246,Computational complexity,"Fractional Homomorphism, Weisfeiler-Leman Invariance, and the Sherali-Adams Hierarchy for the Constraint Satisfaction Problem",source,uncertain,topic_screen,retain,Computational complexity
TCS-5312,Computational complexity,Simple Circuit Extensions for XOR in PTIME,source,uncertain,topic_screen,retain,Computational complexity
TCS-5315,Computational complexity,Forrelation Is Extremally Hard,source,source_open,topic_screen,retain,Computational complexity
TCS-5342,Computational complexity,Direct Sums for Parity Decision Trees,source,uncertain,topic_screen,retain,Computational complexity
TCS-5397,Computational complexity,New Sampling Lower Bounds via the Separator,source,uncertain,topic_screen,retain,Computational complexity
TCS-5417,Computational complexity,On the Limits of Gate Elimination,source,source_open,topic_screen,retain,Computational complexity
TCS-5501,Computational complexity,Sum-Of-Squares Lower Bounds for the Minimum Circuit Size Problem,source,uncertain,topic_screen,retain,Computational complexity
TCS-5593,Computational complexity,Does Looking Inside a Circuit Help?,source,uncertain,topic_screen,retain,Computational complexity
TCS-5617,Computational complexity,On the Complexity of Modulo-q Arguments and the Chevalley - Warning Theorem,source,uncertain,topic_screen,retain,Computational complexity
TCS-5750,Computational complexity,On the Relative Power of Linear Algebraic Approximations of Graph Isomorphism,source,uncertain,topic_screen,retain,Computational complexity
TCS-6006,Computational complexity,A Subexponential Algorithm for ARRIVAL,source,uncertain,topic_screen,retain,Computational complexity
TCS-6091,Computational complexity,NP-hardness of Minimum Circuit Size Problem for OR-AND-MOD Circuits,source,uncertain,topic_screen,retain,Computational complexity
TCS-6139,Computational complexity,A Note on the Advice Complexity of Multipass Randomized Logspace,source,uncertain,topic_screen,retain,Computational complexity
TCS-6168,Computational complexity,On the (Non) NP-Hardness of Computing Circuit Complexity,source,uncertain,topic_screen,retain,Computational complexity
TCS-6285,Computational complexity,"Depth-First Search in Directed Planar Graphs, Revisited",source,uncertain,topic_screen,retain,Computational complexity
TCS-6488,Computational complexity,Winning the War by (Strategically) Losing Battles: Settling the Complexity of Grundy-Values in Undirected Geography,source,source_open,topic_screen,retain,Computational complexity
TCS-6496,Computational complexity,Polynomial-Time Pseudodeterministic Construction of Primes,source,uncertain,topic_screen,retain,Computational complexity
TCS-6712,Computational complexity,"Can every polynomial-size Boolean circuit be replaced by a polynomial-size, logarithmic-depth circuit?",source,source_open,topic_screen,retain,Computational complexity
TCS-6714,Computational complexity,Are there polynomial-size logarithmic-depth general Boolean circuits for perfect matching?,source,source_open,topic_screen,retain,Computational complexity
