entry_key,source_id,source_title,source_year,kind,summary,locator,pdf_page,local_pdf_url,source_pdf_url,status
goldreich2017/04,goldreich2017,Introduction to Property Testing (April 2017 manuscript),2017,question,Improve dense-graph bipartiteness testing below quadratic reciprocal-distance dependence; establish Conjecture 8.10 that the specified random induced subgraph preserves distance from bipartiteness.,Open Problem 8.9; Conjecture 8.10,204,pdf/goldreich2017.pdf#page=204,https://www.wisdom.weizmann.ac.il/~oded/PDF/pt-v3.pdf#page=204,as_presented_in_source; current_status_not_checked
goldreich2017/05,goldreich2017,Introduction to Property Testing (April 2017 manuscript),2017,question,Sharply bound copies of H in graphs far from H-free.,Open Problem 8.17,210,pdf/goldreich2017.pdf#page=210,https://www.wisdom.weizmann.ac.il/~oded/PDF/pt-v3.pdf#page=210,as_presented_in_source; current_status_not_checked
goldreich2017/06,goldreich2017,Introduction to Property Testing (April 2017 manuscript),2017,question,Characterize dense-graph properties testable with polynomial reciprocal-distance queries.,Open Problem 8.26,221,pdf/goldreich2017.pdf#page=221,https://www.wisdom.weizmann.ac.il/~oded/PDF/pt-v3.pdf#page=221,as_presented_in_source; current_status_not_checked
goldreich2017/07,goldreich2017,Introduction to Property Testing (April 2017 manuscript),2017,question,Establish nearly quadratic adaptive versus nonadaptive testing gaps.,Open Problem 8.27,223,pdf/goldreich2017.pdf#page=223,https://www.wisdom.weizmann.ac.il/~oded/PDF/pt-v3.pdf#page=223,as_presented_in_source; current_status_not_checked
goldreich2017/08,goldreich2017,Introduction to Property Testing (April 2017 manuscript),2017,question,Obtain the proposed cleaner local reductions from cycle-freeness to bipartiteness.,Open Problem 9.23,266,pdf/goldreich2017.pdf#page=266,https://www.wisdom.weizmann.ac.il/~oded/PDF/pt-v3.pdf#page=266,as_presented_in_source; current_status_not_checked
goldreich2017/09,goldreich2017,Introduction to Property Testing (April 2017 manuscript),2017,question,Test minor-closed bounded-degree graph properties with polynomial dependence on degree and proximity.,Open Problem 9.26,268,pdf/goldreich2017.pdf#page=268,https://www.wisdom.weizmann.ac.il/~oded/PDF/pt-v3.pdf#page=268,as_presented_in_source; current_status_not_checked
goldreich2017/10,goldreich2017,Introduction to Property Testing (April 2017 manuscript),2017,question,Relate ordinary and tolerant testing complexity for natural dense-graph property classes.,Open Problem 12.4,366,pdf/goldreich2017.pdf#page=366,https://www.wisdom.weizmann.ac.il/~oded/PDF/pt-v3.pdf#page=366,as_presented_in_source; current_status_not_checked
goldreich2017/11,goldreich2017,Introduction to Property Testing (April 2017 manuscript),2017,question,Determine existence of linear-length locally testable codes and proofs.,Open Problem 13.12,414,pdf/goldreich2017.pdf#page=414,https://www.wisdom.weizmann.ac.il/~oded/PDF/pt-v3.pdf#page=414,as_presented_in_source; current_status_not_checked
goldreich2017/12,goldreich2017,Introduction to Property Testing (April 2017 manuscript),2017,question,Separate lengths achievable by locally decodable and relaxed locally decodable codes.,§13.4 discussion,423,pdf/goldreich2017.pdf#page=423,https://www.wisdom.weizmann.ac.il/~oded/PDF/pt-v3.pdf#page=423,as_presented_in_source; current_status_not_checked
goldreich2017/13,goldreich2017,Introduction to Property Testing (April 2017 manuscript),2017,question,Can completeness of the indistinguishability lower-bound method be proved without the threshold slack in the stated converse?,"Exercise 7.3, footnote 31",180,pdf/goldreich2017.pdf#page=180,https://www.wisdom.weizmann.ac.il/~oded/PDF/pt-v3.pdf#page=180,as_presented_in_source; current_status_not_checked
goldreich2017/14,goldreich2017,Introduction to Property Testing (April 2017 manuscript),2017,question,"Find natural dense-graph properties testable with fewer than tower(log(1/ε)) queries but requiring superpolynomial dependence on 1/ε, for example exponential query complexity.","§8.5.1, intermediate complexity",220,pdf/goldreich2017.pdf#page=220,https://www.wisdom.weizmann.ac.il/~oded/PDF/pt-v3.pdf#page=220,as_presented_in_source; current_status_not_checked
goldreich2017/15,goldreich2017,Introduction to Property Testing (April 2017 manuscript),2017,conjecture,"For each t≥4, there are graph properties with nearly linear reciprocal-distance adaptive complexity and nonadaptive complexity Θ(ε^(−2+2/t)).","§8.5.3, conjecture following examples",222,pdf/goldreich2017.pdf#page=222,https://www.wisdom.weizmann.ac.il/~oded/PDF/pt-v3.pdf#page=222,as_presented_in_source; current_status_not_checked
goldreich2017/16,goldreich2017,Introduction to Property Testing (April 2017 manuscript),2017,conjecture,Every nontrivial monotone property of k-vertex graphs requires Ω(k²) randomized adjacency queries for exact recognition.,"§8.6.3, randomized graph-property recognition",227,pdf/goldreich2017.pdf#page=227,https://www.wisdom.weizmann.ac.il/~oded/PDF/pt-v3.pdf#page=227,as_presented_in_source; current_status_not_checked
goldreich2017/17,goldreich2017,Introduction to Property Testing (April 2017 manuscript),2017,research_direction,"Complete the characterization of bounded-degree graph properties admitting constant-query one-sided proximity-oblivious testers, removing the stated combinatorial-conjecture dependency.","§9.7, proximity-oblivious testers",280,pdf/goldreich2017.pdf#page=280,https://www.wisdom.weizmann.ac.il/~oded/PDF/pt-v3.pdf#page=280,as_presented_in_source; current_status_not_checked
goldreich2017/18,goldreich2017,Introduction to Property Testing (April 2017 manuscript),2017,question,Test acyclicity of bounded-degree digraphs using o(k) queries.,"§9.7.2, directed acyclicity",283,pdf/goldreich2017.pdf#page=283,https://www.wisdom.weizmann.ac.il/~oded/PDF/pt-v3.pdf#page=283,as_presented_in_source; current_status_not_checked
goldreich2017/19,goldreich2017,Introduction to Property Testing (April 2017 manuscript),2017,question,"Does testing m-grained distributions themselves (δ=0), for m=Θ(n), require Ω(n/log n) samples?","Corollary 11.31, footnote 46; setup p.353",354,pdf/goldreich2017.pdf#page=354,https://www.wisdom.weizmann.ac.il/~oded/PDF/pt-v3.pdf#page=354,as_presented_in_source; current_status_not_checked
goldreich2017/20,goldreich2017,Introduction to Property Testing (April 2017 manuscript),2017,conjecture,P differs from NP.,"§12.6, motivating complexity conjecture",377,pdf/goldreich2017.pdf#page=377,https://www.wisdom.weizmann.ac.il/~oded/PDF/pt-v3.pdf#page=377,as_presented_in_source; current_status_not_checked
goldreich2017/21,goldreich2017,Introduction to Property Testing (April 2017 manuscript),2017,question,Is graph nonisomorphism in BPP?,"§13, footnote 28",401,pdf/goldreich2017.pdf#page=401,https://www.wisdom.weizmann.ac.il/~oded/PDF/pt-v3.pdf#page=401,as_presented_in_source; current_status_not_checked
cspbook2017/01,cspbook2017,The Constraint Satisfaction Problem: Complexity and Approximability,2017,question,Classify the complexity of Boolean decision-Holant problems.,"Chapter 6, Holant discussion",176,pdf/cspbook2017.pdf#page=176,https://drops.dagstuhl.de/storage/02dagstuhl-follow-ups/dfu-vol007/DFU.Vol7.15301/DFU.Vol7.15301.pdf#page=176,as_presented_in_source; current_status_not_checked
cspbook2017/02,cspbook2017,The Constraint Satisfaction Problem: Complexity and Approximability,2017,question,Give a deterministic polynomial kernel for Almost 2-SAT.,"Chapter 7, §8",213,pdf/cspbook2017.pdf#page=213,https://drops.dagstuhl.de/storage/02dagstuhl-follow-ups/dfu-vol007/DFU.Vol7.15301/DFU.Vol7.15301.pdf#page=213,as_presented_in_source; current_status_not_checked
cspbook2017/03,cspbook2017,The Constraint Satisfaction Problem: Complexity and Approximability,2017,question,Give Max-Lin2 above average a polynomial-size kernel measured in constraints.,"Chapter 7, §8",213,pdf/cspbook2017.pdf#page=213,https://drops.dagstuhl.de/storage/02dagstuhl-follow-ups/dfu-vol007/DFU.Vol7.15301/DFU.Vol7.15301.pdf#page=213,as_presented_in_source; current_status_not_checked
cspbook2017/04,cspbook2017,The Constraint Satisfaction Problem: Complexity and Approximability,2017,question,Is bounded-arity submodular VCSP minimization easier than general oracle submodular minimization?,"Chapter 9, §7",269,pdf/cspbook2017.pdf#page=269,https://drops.dagstuhl.de/storage/02dagstuhl-follow-ups/dfu-vol007/DFU.Vol7.15301/DFU.Vol7.15301.pdf#page=269,as_presented_in_source; current_status_not_checked
cspbook2017/05,cspbook2017,The Constraint Satisfaction Problem: Complexity and Approximability,2017,research_direction,Sharpen tractability criteria and improve algorithms for valued CSPs.,"Chapter 9, §8",270,pdf/cspbook2017.pdf#page=270,https://drops.dagstuhl.de/storage/02dagstuhl-follow-ups/dfu-vol007/DFU.Vol7.15301/DFU.Vol7.15301.pdf#page=270,as_presented_in_source; current_status_not_checked
cspbook2017/06,cspbook2017,The Constraint Satisfaction Problem: Complexity and Approximability,2017,research_direction,"Classify Boolean, minimal and fixed-support weighted clones.","Chapter 9, §8",271,pdf/cspbook2017.pdf#page=271,https://drops.dagstuhl.de/storage/02dagstuhl-follow-ups/dfu-vol007/DFU.Vol7.15301/DFU.Vol7.15301.pdf#page=271,as_presented_in_source; current_status_not_checked
cspbook2017/07,cspbook2017,The Constraint Satisfaction Problem: Complexity and Approximability,2017,question,"Classify tractable oriented-tree CSPs, linear-Datalog list homomorphisms and the specified digraph polymorphisms.","Chapter 10, §7, items 1–5",292,pdf/cspbook2017.pdf#page=292,https://drops.dagstuhl.de/storage/02dagstuhl-follow-ups/dfu-vol007/DFU.Vol7.15301/DFU.Vol7.15301.pdf#page=292,as_presented_in_source; current_status_not_checked
cspbook2017/08,cspbook2017,The Constraint Satisfaction Problem: Complexity and Approximability,2017,question,"Close approximation gaps for Max 2-And, Max SAT and Multiway Cut.","Chapter 11, §7, Problem 1",333,pdf/cspbook2017.pdf#page=333,https://drops.dagstuhl.de/storage/02dagstuhl-follow-ups/dfu-vol007/DFU.Vol7.15301/DFU.Vol7.15301.pdf#page=333,as_presented_in_source; current_status_not_checked
cspbook2017/09,cspbook2017,The Constraint Satisfaction Problem: Complexity and Approximability,2017,question,Determine the leading constant in optimal Boolean k-CSP approximation.,"Chapter 11, §7, Problem 2",333,pdf/cspbook2017.pdf#page=333,https://drops.dagstuhl.de/storage/02dagstuhl-follow-ups/dfu-vol007/DFU.Vol7.15301/DFU.Vol7.15301.pdf#page=333,as_presented_in_source; current_status_not_checked
cspbook2017/10,cspbook2017,The Constraint Satisfaction Problem: Complexity and Approximability,2017,question,Determine whether the stated general-domain k-CSP approximation is asymptotically optimal.,"Chapter 11, §7, Problem 3",334,pdf/cspbook2017.pdf#page=334,https://drops.dagstuhl.de/storage/02dagstuhl-follow-ups/dfu-vol007/DFU.Vol7.15301/DFU.Vol7.15301.pdf#page=334,as_presented_in_source; current_status_not_checked
cspbook2017/11,cspbook2017,The Constraint Satisfaction Problem: Complexity and Approximability,2017,question,Can minimization-CSP algorithms match their SDP integrality gaps up to 1+ε?,"Chapter 11, §7, Problem 4",334,pdf/cspbook2017.pdf#page=334,https://drops.dagstuhl.de/storage/02dagstuhl-follow-ups/dfu-vol007/DFU.Vol7.15301/DFU.Vol7.15301.pdf#page=334,as_presented_in_source; current_status_not_checked
nordstrom2013/01,nordstrom2013,"Pebble Games, Proof Complexity, and Time-Space Trade-offs",2013,research_direction,Do practical DPLL-based solvers exhibit the time–space tradeoffs predicted by pebbling contradictions?,Open Problem 1,23,pdf/nordstrom2013.pdf#page=23,https://arxiv.org/pdf/1307.3913#page=23,as_presented_in_source; current_status_not_checked
nordstrom2013/02,nordstrom2013,"Pebble Games, Proof Complexity, and Time-Space Trade-offs",2013,question,Are resolution total-space and clause-space decision problems PSPACE-complete?,Open Problems 2–3,25,pdf/nordstrom2013.pdf#page=25,https://arxiv.org/pdf/1307.3913#page=25,as_presented_in_source; current_status_not_checked
nordstrom2013/03,nordstrom2013,"Pebble Games, Proof Complexity, and Time-Space Trade-offs",2013,question,Find combinatorial characterizations of clause space for resolution and k-DNF resolution.,Open Problem 4,25,pdf/nordstrom2013.pdf#page=25,https://arxiv.org/pdf/1307.3913#page=25,as_presented_in_source; current_status_not_checked
nordstrom2013/04,nordstrom2013,"Pebble Games, Proof Complexity, and Time-Space Trade-offs",2013,question,Refute substituted pebbling contradictions using total space proportional to black–white pebbling price.,Open Problem 6,30,pdf/nordstrom2013.pdf#page=30,https://arxiv.org/pdf/1307.3913#page=30,as_presented_in_source; current_status_not_checked
nordstrom2013/05,nordstrom2013,"Pebble Games, Proof Complexity, and Time-Space Trade-offs",2013,question,Simulate black–white pebblings by bounded labeled pebblings without asymptotic space loss.,Open Problem 7,31,pdf/nordstrom2013.pdf#page=31,https://arxiv.org/pdf/1307.3913#page=31,as_presented_in_source; current_status_not_checked
nordstrom2013/06,nordstrom2013,"Pebble Games, Proof Complexity, and Time-Space Trade-offs",2013,question,Translate resolution refutations back into black–white pebblings with controlled time and space.,Open Problem 8,36,pdf/nordstrom2013.pdf#page=36,https://arxiv.org/pdf/1307.3913#page=36,as_presented_in_source; current_status_not_checked
nordstrom2013/07,nordstrom2013,"Pebble Games, Proof Complexity, and Time-Space Trade-offs",2013,question,Exhibit linear-size fixed-width CNFs requiring quadratic total resolution space.,Open Problem 10,50,pdf/nordstrom2013.pdf#page=50,https://arxiv.org/pdf/1307.3913#page=50,as_presented_in_source; current_status_not_checked
nordstrom2013/08,nordstrom2013,"Pebble Games, Proof Complexity, and Time-Space Trade-offs",2013,question,Asymptotically separate resolution clause space from polynomial-calculus-resolution space.,Open Problem 11,50,pdf/nordstrom2013.pdf#page=50,https://arxiv.org/pdf/1307.3913#page=50,as_presented_in_source; current_status_not_checked
nordstrom2013/09,nordstrom2013,"Pebble Games, Proof Complexity, and Time-Space Trade-offs",2013,question,Does logarithmic resolution clause space imply polynomial proof length?,Open Problem 13,51,pdf/nordstrom2013.pdf#page=51,https://arxiv.org/pdf/1307.3913#page=51,as_presented_in_source; current_status_not_checked
