id,title,area,scope,source_year,year_basis,source_age_years,status,status_note,source_collection,source_locator,authors,source_url,pdf_url,additional_source_urls,source_title,accessed,reading_note,review_level,statement_form,source_kind,question_excerpt,excerpt_truncated,candidate_id,doi,source_page,selection_method,extraction_flags,classification_basis
TCS-0053,Sign-representation,Algebraic and numerical computation,focused,2015,seminar year; report may be published later,11,source_open_unverified,Posed in the seminar report; later resolution has not been exhaustively checked.,Dagstuhl Reports,"Seminar 15242, section 5.6",Vladimir Podolskii,https://doi.org/10.4230/DagRep.5.6.28,https://drops.dagstuhl.de/storage/04dagstuhl-reports/volume05/issue06/DagRep.5.6/DagRep.5.6.pdf#page=47,,Complexity of Symbolic and Numerical Problems,2026-09-09,"Short index label; consult the source locator for the full formulation, definitions and assumptions.",inherited_v1,index_label,original_collection,,False,,,,v1 retained,,v1 classification
TCS-0054,Tensor Decompositions: Algorithms up to the Uniqueness Threshold?,Algebraic and numerical computation,focused,2014,source publication or workshop year,12,source_open_unverified,Published as an open-problem contribution; later resolution has not been exhaustively checked.,COLT / PMLR,Open-problem paper,Aditya Bhaskara; Moses Charikar; Ankur Moitra; Aravindan Vijayaraghavan,https://proceedings.mlr.press/v35/bhaskara14b.html,http://proceedings.mlr.press/v35/bhaskara14b.pdf,,,2026-09-09,"Short index label; consult the source locator for the full formulation, definitions and assumptions.",inherited_v1,index_label,original_collection,,False,,,,v1 retained,,v1 classification
TCS-0055,Sum of Square Roots,Algebraic and numerical computation,focused,2009,latest listed revision year,17,source_open_unverified,The source presents this as open; no exhaustive search for later resolutions was performed.,The Open Problems Project,Problem 33,Erik D. Demaine; Joseph S. B. Mitchell; Joseph O’Rourke (editors),https://topp.openproblem.net/p33,,,,2026-09-09,"Short index label; consult the source locator for the full formulation, definitions and assumptions.",inherited_v1,index_label,original_collection,,False,,,,v1 retained,,v1 classification
TCS-0056,Best α for α-MMS existence,Algorithmic game theory and fair division,focused,2026,source publication or workshop year,0,source_open_unverified,Explicitly posed as open in this source; later literature has not been exhaustively checked.,TCS Open Problems,Problem 4,,https://tcsopenproblems.com/problem/4,,,,2026-09-09,"Short index label; consult the source locator for the full formulation, definitions and assumptions.",inherited_v1,index_label,original_collection,,False,,,,v1 retained,,v1 classification
TCS-0057,Course Allocation Among Faculty Members,Algorithmic game theory and fair division,focused,2024,seminar year; report may be published later,2,source_open_unverified,Posed in the seminar report; later resolution has not been exhaustively checked.,Dagstuhl Reports,"Seminar 24401, section 4.2",Ayumi Igarashi,https://doi.org/10.4230/DagRep.14.9.145,https://drops.dagstuhl.de/storage/04dagstuhl-reports/volume14/issue09/DagRep.14.9/DagRep.14.9.pdf#page=164,,"Fair Division: Algorithms, Solution Concepts, and Applications",2026-09-09,"Short index label; consult the source locator for the full formulation, definitions and assumptions.",inherited_v1,index_label,original_collection,,False,,,,v1 retained,,v1 classification
TCS-0058,Delegated Fair Division,Algorithmic game theory and fair division,focused,2024,seminar year; report may be published later,2,source_open_unverified,Posed in the seminar report; later resolution has not been exhaustively checked.,Dagstuhl Reports,"Seminar 24401, section 4.6",Alexandros Psomas,https://doi.org/10.4230/DagRep.14.9.145,https://drops.dagstuhl.de/storage/04dagstuhl-reports/volume14/issue09/DagRep.14.9/DagRep.14.9.pdf#page=166,,"Fair Division: Algorithms, Solution Concepts, and Applications",2026-09-09,"Short index label; consult the source locator for the full formulation, definitions and assumptions.",inherited_v1,index_label,original_collection,,False,,,,v1 retained,,v1 classification
TCS-0059,Fair Division in Metric Spaces,Algorithmic game theory and fair division,focused,2024,seminar year; report may be published later,2,source_open_unverified,Posed in the seminar report; later resolution has not been exhaustively checked.,Dagstuhl Reports,"Seminar 24401, section 4.7",Nidhi Rathi,https://doi.org/10.4230/DagRep.14.9.145,https://drops.dagstuhl.de/storage/04dagstuhl-reports/volume14/issue09/DagRep.14.9/DagRep.14.9.pdf#page=166,,"Fair Division: Algorithms, Solution Concepts, and Applications",2026-09-09,"Short index label; consult the source locator for the full formulation, definitions and assumptions.",inherited_v1,index_label,original_collection,,False,,,,v1 retained,,v1 classification
TCS-0060,Fair Division of Chores with Budget Constraints,Algorithmic game theory and fair division,focused,2024,seminar year; report may be published later,2,source_open_unverified,Posed in the seminar report; later resolution has not been exhaustively checked.,Dagstuhl Reports,"Seminar 24401, section 4.1",Edith Elkind,https://doi.org/10.4230/DagRep.14.9.145,https://drops.dagstuhl.de/storage/04dagstuhl-reports/volume14/issue09/DagRep.14.9/DagRep.14.9.pdf#page=164,,"Fair Division: Algorithms, Solution Concepts, and Applications",2026-09-09,"Short index label; consult the source locator for the full formulation, definitions and assumptions.",inherited_v1,index_label,original_collection,,False,,,,v1 retained,,v1 classification
TCS-0061,Golden Ticket Mechanisms,Algorithmic game theory and fair division,focused,2024,seminar year; report may be published later,2,source_open_unverified,Posed in the seminar report; later resolution has not been exhaustively checked.,Dagstuhl Reports,"Seminar 24401, section 4.8",Toby Walsh,https://doi.org/10.4230/DagRep.14.9.145,https://drops.dagstuhl.de/storage/04dagstuhl-reports/volume14/issue09/DagRep.14.9/DagRep.14.9.pdf#page=166,,"Fair Division: Algorithms, Solution Concepts, and Applications",2026-09-09,"Short index label; consult the source locator for the full formulation, definitions and assumptions.",inherited_v1,index_label,original_collection,,False,,,,v1 retained,,v1 classification
TCS-0062,Inter-profile Axioms in the Allocation of Indivisible Goods,Algorithmic game theory and fair division,focused,2024,seminar year; report may be published later,2,source_open_unverified,Posed in the seminar report; later resolution has not been exhaustively checked.,Dagstuhl Reports,"Seminar 24401, section 4.5",Dominik Peters,https://doi.org/10.4230/DagRep.14.9.145,https://drops.dagstuhl.de/storage/04dagstuhl-reports/volume14/issue09/DagRep.14.9/DagRep.14.9.pdf#page=165,,"Fair Division: Algorithms, Solution Concepts, and Applications",2026-09-09,"Short index label; consult the source locator for the full formulation, definitions and assumptions.",inherited_v1,index_label,original_collection,,False,,,,v1 retained,,v1 classification
TCS-0063,Altruistic Hedonic Games (Short talk),Algorithmic game theory and fair division,focused,2022,seminar year; report may be published later,4,source_open_unverified,Posed in the seminar report; later resolution has not been exhaustively checked.,Dagstuhl Reports,"Seminar 22452, section 4.5",Jörg Rothe,https://doi.org/10.4230/DagRep.12.11.28,https://drops.dagstuhl.de/storage/04dagstuhl-reports/volume12/issue11/DagRep.12.11/DagRep.12.11.pdf#page=45,,Computational Social Dynamics,2026-09-09,"Short index label; consult the source locator for the full formulation, definitions and assumptions.",inherited_v1,index_label,original_collection,,False,,,,v1 retained,,v1 classification
TCS-0064,Condorcet outcome for m independent binary issues,Algorithmic game theory and fair division,focused,2022,seminar year; report may be published later,4,source_open_unverified,Posed in the seminar report; later resolution has not been exhaustively checked.,Dagstuhl Reports,"Seminar 22452, section 4.1",Andrei Constantinescu,https://doi.org/10.4230/DagRep.12.11.28,https://drops.dagstuhl.de/storage/04dagstuhl-reports/volume12/issue11/DagRep.12.11/DagRep.12.11.pdf#page=43,,Computational Social Dynamics,2026-09-09,"Short index label; consult the source locator for the full formulation, definitions and assumptions.",inherited_v1,index_label,original_collection,,False,,,,v1 retained,,v1 classification
TCS-0065,Interval cover for spatial crowdsourcing – Improving approximation,Algorithmic game theory and fair division,focused,2022,seminar year; report may be published later,4,source_open_unverified,Posed in the seminar report; later resolution has not been exhaustively checked.,Dagstuhl Reports,"Seminar 22452, section 4.2",Vangelis Markakis,https://doi.org/10.4230/DagRep.12.11.28,https://drops.dagstuhl.de/storage/04dagstuhl-reports/volume12/issue11/DagRep.12.11/DagRep.12.11.pdf#page=43,,Computational Social Dynamics,2026-09-09,"Short index label; consult the source locator for the full formulation, definitions and assumptions.",inherited_v1,index_label,original_collection,,False,,,,v1 retained,,v1 classification
TCS-0066,Optimizing over Serial Dictatorships – Lower bound for optimal matching,Algorithmic game theory and fair division,focused,2022,seminar year; report may be published later,4,source_open_unverified,Posed in the seminar report; later resolution has not been exhaustively checked.,Dagstuhl Reports,"Seminar 22452, section 4.4",Nidhi Rathi,https://doi.org/10.4230/DagRep.12.11.28,https://drops.dagstuhl.de/storage/04dagstuhl-reports/volume12/issue11/DagRep.12.11/DagRep.12.11.pdf#page=44,,Computational Social Dynamics,2026-09-09,"Short index label; consult the source locator for the full formulation, definitions and assumptions.",inherited_v1,index_label,original_collection,,False,,,,v1 retained,,v1 classification
TCS-0067,Tractability frontier of justice criteria under submodular valuations,Algorithmic game theory and fair division,focused,2022,seminar year; report may be published later,4,source_open_unverified,Posed in the seminar report; later resolution has not been exhaustively checked.,Dagstuhl Reports,"Seminar 22452, section 4.6",Yair Zick,https://doi.org/10.4230/DagRep.12.11.28,https://drops.dagstuhl.de/storage/04dagstuhl-reports/volume12/issue11/DagRep.12.11/DagRep.12.11.pdf#page=45,,Computational Social Dynamics,2026-09-09,"Short index label; consult the source locator for the full formulation, definitions and assumptions.",inherited_v1,index_label,original_collection,,False,,,,v1 retained,,v1 classification
TCS-0068,AC0 on trees,Computational and circuit complexity,focused,2015,seminar year; report may be published later,11,source_open_unverified,Posed in the seminar report; later resolution has not been exhaustively checked.,Dagstuhl Reports,"Seminar 15401, section 4.2",Mikołaj Bojańczyk,https://doi.org/10.4230/DagRep.5.9.105,https://drops.dagstuhl.de/storage/04dagstuhl-reports/volume05/issue09/DagRep.5.9/DagRep.5.9.pdf#page=124,,"Circuits, Logic and Games",2026-09-09,"Short index label; consult the source locator for the full formulation, definitions and assumptions.",inherited_v1,index_label,original_collection,,False,,,,v1 retained,,v1 classification
TCS-0069,Perfect matchings for grid graphs and AC0,Computational and circuit complexity,focused,2015,seminar year; report may be published later,11,source_open_unverified,Posed in the seminar report; later resolution has not been exhaustively checked.,Dagstuhl Reports,"Seminar 15401, section 4.1",Kristoffer Arnsfelt Hansen,https://doi.org/10.4230/DagRep.5.9.105,https://drops.dagstuhl.de/storage/04dagstuhl-reports/volume05/issue09/DagRep.5.9/DagRep.5.9.pdf#page=123,,"Circuits, Logic and Games",2026-09-09,"Short index label; consult the source locator for the full formulation, definitions and assumptions.",inherited_v1,index_label,original_collection,,False,,,,v1 retained,,v1 classification
