id,title,category,state,reason_code,reason,duplicate_of,source
TCS-2204,How does k-stabilizer universality evolve when considering quantum communication networks where each party holds more than one qubit?,Quantum computation,quarantined,followup,"This is an extension or refinement of a particular construction, algorithm or analysis. The saved record does not establish consequences broad enough to prioritize it as a separate problem in the 1,000-problem atlas. Saved target: “How does k-stabilizer universality evolve when considering quantum communication networks where each party holds more than one qubit?”.",,https://doi.org/10.4230/LIPIcs.ICALP.2024.36
TCS-2290,"Could it be more appropriate to make a distinction on logical qudits of each dimension D, between a “standard” type and a “Fourier” type (possibly […]",Quantum computation,quarantined,followup,"This is an extension or refinement of a particular construction, algorithm or analysis. The saved record does not establish consequences broad enough to prioritize it as a separate problem in the 1,000-problem atlas. Saved target: “Could it be more appropriate to make a distinction on logical qudits of each dimension D, between a “standard” type and a “Fourier” type …”.",,https://doi.org/10.4230/LIPIcs.MFCS.2024.20
TCS-2385,We leave it as an open problem to give a single algorithm that is optimal for all δ.,Quantum computation,quarantined,followup,"This is an extension or refinement of a particular construction, algorithm or analysis. The saved record does not establish consequences broad enough to prioritize it as a separate problem in the 1,000-problem atlas. Saved target: “We leave it as an open problem to give a single algorithm that is optimal for all δ.”.",,https://doi.org/10.4230/LIPIcs.ESA.2023.10
TCS-2404,Can we speed up some other methods for (smooth) convex optimization?,Quantum computation,quarantined,followup,"This is an extension or refinement of a particular construction, algorithm or analysis. The saved record does not establish consequences broad enough to prioritize it as a separate problem in the 1,000-problem atlas. Saved target: “Can we speed up some other methods for (smooth) convex optimization?”.",,https://doi.org/10.4230/LIPIcs.ICALP.2023.38
TCS-2450,"We leave as an open question whether known classical lower bounds [1, 26] can be adapted to policy gradient evaluation.",Quantum computation,quarantined,followup,"This is an extension or refinement of a particular construction, algorithm or analysis. The saved record does not establish consequences broad enough to prioritize it as a separate problem in the 1,000-problem atlas. Saved target: “We leave as an open question whether known classical lower bounds [1, 26] can be adapted to policy gradient evaluation.”.",,https://doi.org/10.4230/LIPIcs.TQC.2023.13
TCS-2505,We leave it open whether the completeness-soundness gap in this lower bound can be improved to an inverse polynomial.,Quantum computation,quarantined,followup,"This is an extension or refinement of a particular construction, algorithm or analysis. The saved record does not establish consequences broad enough to prioritize it as a separate problem in the 1,000-problem atlas. Saved target: “We leave it open whether the completeness-soundness gap in this lower bound can be improved to an inverse polynomial.”.",,https://doi.org/10.4230/LIPIcs.CCC.2023.22
TCS-2507,Whether one of the above two drawbacks can be removed by a different rewrite system remains an open question.,Quantum computation,quarantined,followup,"This is an extension or refinement of a particular construction, algorithm or analysis. The saved record does not establish consequences broad enough to prioritize it as a separate problem in the 1,000-problem atlas. Saved target: “Whether one of the above two drawbacks can be removed by a different rewrite system remains an open question.”.",,https://doi.org/10.4230/LIPIcs.CSL.2023.36
TCS-2545,"Can we reduce the number of iterations by quantizing SmoothBoost differently, or by quantizing some other boosting approach?",Quantum computation,quarantined,followup,"This is an extension or refinement of a particular construction, algorithm or analysis. The saved record does not establish consequences broad enough to prioritize it as a separate problem in the 1,000-problem atlas. Saved target: “Can we reduce the number of iterations by quantizing SmoothBoost differently, or by quantizing some other boosting approach?”.",,https://doi.org/10.4230/LIPIcs.ESA.2023.64
TCS-2548,"Second, can we show the log(1/ε)-dependence on the error probability also in the advice-guided case, like we did for basic phase estimation (Theorem 3)?",Quantum computation,quarantined,followup,"This is an extension or refinement of a particular construction, algorithm or analysis. The saved record does not establish consequences broad enough to prioritize it as a separate problem in the 1,000-problem atlas. Saved target: “Second, can we show the log(1/ε)-dependence on the error probability also in the advice-guided case, like we did for basic phase estimation (Theorem 3)?”.",,https://doi.org/10.4230/LIPIcs.ESA.2023.81
TCS-2638,Can our polynomial approximation techniques also be used to prove explicit concentration bounds over the choice of random instance?,Quantum computation,quarantined,followup,"This is an extension or refinement of a particular construction, algorithm or analysis. The saved record does not establish consequences broad enough to prioritize it as a separate problem in the 1,000-problem atlas. Saved target: “Can our polynomial approximation techniques also be used to prove explicit concentration bounds over the choice of random instance?”.",,https://doi.org/10.4230/LIPIcs.ITCS.2023.5
