id	field	math_spans	before_sha256	after_sha256
TCS-0037	answer_criterion	2	56329ee6828d52ad405b0ce0a18720617658114e88231b42e4ea319b01ebe2db	065baade2a808ea0cfbe83bdfc992a556121d5814d22419f790a0ce8cdf7b38d
TCS-0037	formal	2	97e25e96b32cd97c8e9e9255d8949d1fadeb0442b72616f341efc93977e80c23	572b26385dba76d667d3074b794e9caad2681848a87340ce467a15633d774146
TCS-0037	progress.3.text	2	ddaa1edd2f9968f72331f3e45a1fddf1f79a94406ddd35aa66f21af415c79f13	4a2583c750fc4e94edc6f930cb682e0ee6155e8a7c8992b872409d9368b8e46d
TCS-0037	progress.4.text	1	c0a11f23ac802095c4fdc06f327c28369fd535e8a5194e125ec40f922b3f74ad	c643c6565d9f6b45dc903795eacd798f05bc5be2db05793a2c417b7eca9a3d01
TCS-0037	context_blocks.3.text	1	487bba5bc2e34b5c7d6f7a6711945d3485c87b7c04124af2d6ea967e318e6fa0	d5369579ef46be3c9419a865a9e22cd9d45d63aa87d74eaaf49e593b051b98b1
TCS-0037	context_blocks.5.text	3	08fd1936daa4fc25e52ecb966866ed3cac21e8851c3a04b7f3229eb57f83901d	1aa711fc89e5f9abebaffb5e3c63124f5e8f77f7e875817d339a2aed02a2c657
TCS-0037	context_blocks.7.text	1	d33d08c51a448b31d2012e2dbf15306f48ff8725e81b912daeae35bc34828e0b	abadff7180cd4ecc5bc96a978bc4730884c176e0689e7138d470db8eea7b32a0
TCS-0037	context_blocks.9.text	2	9b8d67910bb8c17b7db951c042e3c1be10892e8d3f1fac5c8b6b5203ac8d2673	536ed55d5228d3f6e0a735eeaee3086c5eff0a18caa4c700f56955589801a84d
TCS-0056	title	2	f21e2e9fe1cd046ee3484a9a1b76b29060daa84d0d11165acf91ca4b0a2016d5	636f924310367f12a24d5e8c82def266f7f97f0fab3deb96fd7cb17760e060ea
TCS-0056	formal	2	f21e2e9fe1cd046ee3484a9a1b76b29060daa84d0d11165acf91ca4b0a2016d5	636f924310367f12a24d5e8c82def266f7f97f0fab3deb96fd7cb17760e060ea
TCS-0056	working_summary.sentences.1	1	6d1c004e7d4a45350267b890deefbb6a187734bb691e11eaa946e1698bb6e774	d35433f69aab8b1ce9aad77455ae586980326c6e11e9811e234aba7d894a5ede
TCS-0056	working_summary.sentences.3	1	06f1fed5d06758be97b87ad1dc737a3934b1b3abd03e3cbc011bee29b19bebaf	4f5d1a7696298618bba94e85b60776f79cfa740674b788f20f6ca8a1ac5c017d
TCS-0071	title	1	2d8e7afcca45804f7689013cac8f3ed2dd4eebeddc8a690a39c9be17710966b8	868c58846f6dd03d062cac765d24f4cf27d286ec36f24bc92e20e85725559edc
TCS-0071	working_summary.sentences.1	1	0ae4acb3fbc35e4d781d31c53b88025cc052c330491147d9d858031b1683dfa5	025a28e0188827dd41939b0a61f1822f21e46e83d798bb27573995ffe1c766b3
TCS-0238	definitions	10	9107662bfdad4b881192308dee4abffebeb8d8cf280a2d2825fa2c10153755a3	18d324847088c341dbb6be54601910ca1a3ce7a5a47fb8cfde4e88f4332db997
TCS-0238	answer_criterion	1	751a0f63d2ecd6f54e75fbbac9c0c3b99237991b6938f3bb7356dfb6fc1c0abb	a66551875d6cf74704ecac6184ce2f6a2415aade2386e32c746d0dd5a151b8b6
TCS-0238	formal	7	e3e3ce65b1cda5d9c4d6a36ebbb9a99b02ae0d331cb1f3a2718881ba683069bf	7b60a10cf88284a900925da7e680865e1d2eecb553d4ecfacb8da868fa4d1490
TCS-0238	working_summary.sentences.1	1	1ccbfa6952e87f8027784194ed900cdb3120474d70ba20447e777354f9fe877e	48722a800d04d070de7607f4d6d433cde083d7de12d6edba69d9f8e886376752
TCS-0238	context_blocks.1.text	2	7b3a1935dafcecb3ca716b6511cd975e72694b1be4a69e8414aabd360050e803	689cc7c4d589fc3e49304867be873754fcbf9a3ff620cfd55d4955963ffad271
TCS-0238	context_blocks.3.text	1	e0ecbc956c7822e5b161fc9018477363e04ba81bf128a90125347b9a209f1f28	acd49213c8a374c1723387017e3feccd203d903b43a6a93c4f7dc285765b8aff
TCS-0250	context	2	cde2a1f4654da3c64d791995fb2bb1d27732fa90b28c6a188518e69a22d16a75	f11a73089924553083d479a1e615dede700462fccded9a69cde96622d4c42000
TCS-0250	definitions	11	5bcf2e1ccde477cb584fb390d16a04ea7defae79c4ea3e5d290b3267ce5f6308	1023a1f126aeac219fb59892c31b6b9024183f6263f1c7e18bc15b8bdc741eb2
TCS-0250	formal	9	81878e67759c7f60142eee129c51465035425077dfe16ab725b37fdc092a3ea6	4f058d2cce7fc5263bf54a5797670dfb14c4a051c37edcc9a9ca65dde86d9e58
TCS-0250	context_blocks.1.text	2	24e1334c6cc7cc692970d3c1f870e5a0c162bb4da571e8566bdb462bd7302d8c	3922b6ddf6fb7fda59b1f42d302565e5d0a471c88da74285027f2aa05706d2ce
TCS-0293	definitions	6	6adfb8428197a87809fe1998e9d7b74a4523585f22d5aaaf99c13052b537ab12	443a02d9e163c42c809ede47573c9268f679f1d81fa803c2511f4117ad3952d7
TCS-0293	answer_criterion	3	a86dfebd5d1757789979e1703355e0c8485897aefa61607bd086680287b545f9	fe2ce1c58a34887692c8bdc4d6974a02ebcc0fd579f86b9a4d91cc75fba33f60
TCS-0293	review_note	1	742b345e12e9f33755aa2c53b5cbdf032208993b8dd05009678a549e6b832452	74381fbaed18a7b6ef08b8e7bdb3f10570e9f67111c48a687a3d391309604252
TCS-0293	formal	7	461bd0c7b416dd680514923e0cbc154b3d8ae357cc2507d31122013a0e136bf4	774f0eda92d033b775839a7c8812463479b4ff316f6bbc1e1d903f34b582333c
TCS-0293	working_summary.sentences.0	1	63b3c579df6ae97602ec66cb5216a5507760c51f7e13fd66e9bfb839792d2744	5dae2af48fa0893828293eecca74636e7ec80d21adee6fd0965af8c3886404bc
TCS-0293	working_summary.sentences.1	1	cccd183fd679cac472d6d6c6b8119051bb4842e3557cdbc8e5fee238743c11e7	971e807093ae90a38b30ff5a8dc6cfedd72fad1b49347ba0d373028cdd5df750
TCS-0293	progress.1.text	1	72fa5100bd79927652016d6809d86c635595fcbe806c0f2b8cbdd54fe7406743	28660abfe8d86772e3e55080a67280e1b8644f880bb8b0dd4ba96adb89ef6faa
TCS-0293	progress.2.text	1	b73ecccf561320a20c371137b72fc55a1a4c24a716d164a8bcc921a999a7d88a	881935255a6e1c814f916790573f103fca29d47ecc75313824d0224cb3ff009d
TCS-0293	context_blocks.1.text	3	11e9fb4b264665e62657d75c25234039181f3e97c00b990c7d91b70b32f5e0c4	2ffff851a9c1c9ef8cd1a358bff8413b3b6dc40d44490f8faf96d77b46153c34
TCS-0293	context_blocks.2.text	2	10cfe31920a6e8a58f8210606c443f642aa24287b3769b8146923ba3cc7474df	30ce9a709ea4282a749f04e5828477f35052deac8c6e507a2838ba694deaa85b
TCS-0293	context_blocks.3.text	1	03514804e99035f95cfed8847add34357525e510fae6688804cd5201fbf88b4c	34646d9dcfa6ffb111641fcec884fc103f924e06cf88bc67b66537762a5d4f1f
TCS-0293	context_blocks.4.text	1	271aa2461baa48d5dca761387162ace833be94182d8090821f83d56b441c2676	d2abd3b77e3ba2d0afffbf6e106538b284b462694ce257913f4d1701be85f2ac
TCS-0293	references.1.title	1	0fdfec0efaa41b664998361b7a3f60570e2d15a217d5331b2d17b8be873f23c1	f727c4caa94d81133d4e4e5b6fdc0ba4040175e8fe8f730bf95aac4731cb9909
TCS-0305	definitions	10	31bd60923f813f69bdc3cf8482231e56ee8441361312d8345d29267f6f9786ed	178a13e6880c1811e0a12e463cc7aee3e3b6939ec51e251c351924014c68dacb
TCS-0305	answer_criterion	7	115a8899add8f9c27111463a2d7b9e031a850d543284125f4bb7f37ed704d8d7	13ce96b16ea374e34087fb44e8a0dc95e0955253432aebcacff5b29d61f9220a
TCS-0305	formal	3	a8c4a7964adeb1f9ee466ef65cff0b1e270d1ba10da48e49ff2a37952b4663ff	131298af133bbc780eb92a3dec1415ce181e6b4a561f1fa97a0dd47dc531abd2
TCS-0305	progress.1.text	1	7202361300398772ed57441db2267b00c4098abb10a9d1f04af5a42895cf9c56	7f326681d5e1907c824c63ccc946fabfde0258eb2f0ec1fd3fce53e42dac5332
TCS-0305	context_blocks.0.text	1	1f92aa3c47f7f8547cb089a557510172a7992961c3417e2e5f025112359ea4d5	6e9fee3f69ccef560859ebedd1295df9e67e57584a3b83ccf18e9ddf4167125f
TCS-0305	context_blocks.1.text	1	27a737f57420480f78fc88ec82aba8d56b5eaa7e35570ab8ff15288e079ddea4	ad680c2c648633f27ce928de0cf582c4c000335083a848cb1abd60eb4270c4d1
TCS-0305	context_blocks.3.text	2	fcaa3d9fbd434b784680c8080bdc9f74c79bc923c6901acdfe4164169f83703e	3b0ebd5a06c192e6115038b31b63d51c120f15960a302416c08ecf6c70c8b658
TCS-0305	context_blocks.4.text	1	3f6ad03ec14244155c07b0da0d3843fcf2bd173c31b94dc8bcb5a1597ffe0a8d	6474d384727bf664f1f9f6c9acfe132f412f51b28fc84b0bd057e6c97f5e5c35
TCS-0310	definitions	1	0b90a79070a28bf44218b04a366db6547cc423c47a1e9c79793eabbfcc914916	02bb33dacbea03fdd6e8ab9d2a1106a9a362caf8b43305086c92e41a14d6e324
TCS-0310	formal	2	81d066c76ad05a3dfec63069a1aaa7e7e9428c19a4d5d9ea1cc9ede48b878fd5	088267b08db73fb1f8828c6fa2f3375b613d176721bfddd09e12273ce03e4c2f
TCS-0310	context_blocks.0.text	1	9e74b54c8e04b01514100880300e02d08bed5bc1da1c3bd81caa0d0e489b9f0f	bbd0504f428b344cf9b891db215a32e226572996c67ca63fdf2729dac6f6154d
TCS-0310	context_blocks.1.text	2	830a33213a38f6f7e37ae680ac14fee5f4057d74efbe3e3aafe665f0625db5c6	9e078dfb00765188fb279897a5a117ac7f962c416596354f61a1bf007fd34b1d
TCS-0318	definitions	7	021864568b39ab67f1b98fb275eab6217bb362f5d90337aafcfe99be39acb547	ec9b3d703d862a4de4e77876e24907f999b2a6d2f7fa6a49f00bc71cebdc6dd2
TCS-0318	answer_criterion	5	a215c96a3cdcb541d6c19b521f4fed4d4e96ac6150fcac89548b684f6030ecb1	ed66380e9bb4bb7e1b1f676b50a55d7263c85d91db8b49524a0dc1feb1e75ce9
TCS-0318	formal	5	0fb09a20449a83ffee6253b443adad68cd75cf9c7dc9da5052ad842cb43d43a5	561f5cef2097efd409a2aa796613501bde7f62b0f1fb7629a0f3c57caf93c1f1
TCS-0318	working_summary.sentences.2	1	73e7125e0db6acec9c6e9ef607562f3fbc1ea51d3b3abc16981bc1391d5749ea	529232eed787d47b50ce25a948a54d55393b3cbbdd24943af128bad89b81c60d
TCS-0318	progress.0.text	3	5304551dc4b8dda6ea9279cf7cb3cb7032b5084909d725ac5ffac8daba211c99	313002efd1578a69a3d9333fcf7fe19f25a2ab935c8daaf99ec2e693102a998f
TCS-0318	progress.1.text	2	44cb285a615b3b2778b0871649baeb5c069c51764bf659078c38cf7dd63b62ae	b7fd5fd5f4bb0d62c9ab7d740339f569831bcb1bae64ae90b26a0800ee54b047
TCS-0318	progress.2.text	2	11e72a099c891fced7c2e7096c67c270f866a4f66235097ef34afa908cd392ce	cdce92ba2a98322141d8fb1669aacf5d4d5c99571e98c9b9105ea5d4b745c49c
TCS-0318	progress.3.text	1	2619661933cb0be40ad9a3bf2469dd3cb74cf656eeea25cf34417ba7ef3470fa	faf49183a9a035f5fff915b5c27c075b5ac5ecb898ce822f935333144ee7cb72
TCS-0318	context_blocks.0.text	1	00076841b05ec4bead2c0a0ad6d4ea160a5b0b8bcef276065b2960b2b7e2e90f	463f85be5130dc5f3a30c804f7bb46b024f07d8cb418000ae1755a057ff59815
TCS-0318	context_blocks.2.text	3	b44f71e2fa371e4ac87da03f6b8e8cb56900f39c536039d897d008b720182dd5	d451eeaa64543ebf6280ab18ebc26e328c1fc54801dc6c03a1118635f9241a02
TCS-0318	context_blocks.3.text	4	01dfdde186350f733839a6cff0038d51aad176856c5362eec1b3e9efb22b1972	6c2cf4ca37d663c0de168249501b22074e29cbb6286762526f07e5465b20c245
TCS-0318	context_blocks.4.text	1	e060454dfcd17b15f47564192c56383c7dd04aa2c42cd3ab956b647b2448e3df	02aefcbbbcd5d0d0e6349ba3e04716549b54d0205847bbf277e4e74cf713b6f6
TCS-0328	title	1	ae49d972917810abe419b77f01fc0d7c3aec669a3aaef6755c2fd4388a32d847	b2e437bce99319a8b8752905647193e66711263f12a25c54a0f9b0823bfbd2a6
TCS-0328	formal	1	ae49d972917810abe419b77f01fc0d7c3aec669a3aaef6755c2fd4388a32d847	b2e437bce99319a8b8752905647193e66711263f12a25c54a0f9b0823bfbd2a6
TCS-0388	title	1	7818ff13538a3f9edfd10539b053ff54e5db679697a74de792ad3c489e37c1f4	128976b0b218a10d46d380b23b6adef5c73620b5a8ba8f65fa6d854835ab0617
TCS-0388	status_note	1	78900172137dae3bc4689db61749152ed1eb4462036a036fc449061a95faab4a	e31b658c806de3897af4947bc4728d0475c242604350d3e856a2513c360b77bd
TCS-0388	definitions	5	f6c14ef6c8a21210a62dfeb99f2dd19bbeb9c2410603c610512ed88e30f1b8ea	686e288682dff9366c5ef7fdfcb7fa5121b89fc1ee373dfb6ad5b222ed0fcb66
TCS-0388	answer_criterion	2	b8cc7435773ac4ae00ca4101530eddd2ffb65a60977cac03af185492141e1809	958e0a3f73318007775f1ead4acd8378af3521f7c48c641ef620a018c6e4e918
TCS-0388	formal	7	d384e4c9b159a79b254cdabc7362dcc0711c63170043de3b1da8734a0bdc61b1	b3c554bbd400e440dba736ff53ecb171eb64f1929f7fb913028aa9c6f2115b4a
TCS-0388	progress.0.text	2	2754ff8786b73752d3fa0b47ce8c63ed650081a98e63f28c4460221f37c5626b	483fec33595cd5d0219945f1b55e07aa0efdd12e9d0f6145be467012386e56dd
TCS-0388	progress.1.text	2	bb7a7ce4fd9f186de2e7a0e404a221bc8a90456e70c0fb0e807e41e1ede699af	0cc52a41998523e45546d7fbb7c2fc83bfa5a50ead00b98c0da4613cb92820d2
TCS-0388	progress.3.text	1	c9e2088031fb68412cdacde0c8ae7f65516929ad88ba386bafe34cc750c761fd	b0cc483d7d10c14ddf168294d0ea308a5168266e8f413e70c49bddc7858756e7
TCS-0388	context_blocks.0.text	4	df7db8dab53042e800ea77fe47be5214fc080dc8452302dc1db0195921087fc1	a4e2f22c06a6bcc4ccad18db916732189cbc7934ac9438276777dbb204bad9d8
TCS-0388	context_blocks.1.text	2	53e6241aadafe896bbf88e1762ac1e8356d737bf0e37ff7cc9aaf37dfdb130d3	190b0492ac97214b243f9843d65d22296b82aaad1d10a35fadaff5e759eb9db3
TCS-0388	context_blocks.2.text	3	6c9662230e6499a582a9b17ee626dfb7d07064218fe52b8793f2c7f94382486e	f55606d1a298dd77674d3389b7beca9812e2c0cdb8bd742403241bd5440dfbba
TCS-0388	context_blocks.3.text	1	bf69c35af35251782d00054fe9bb59b5e0bc7db1e324d40660ded8991e0002af	7088c01d306ce6eb6f9b06c9259eafaadc3a341715a0166ae989c2ce990ed10b
TCS-0388	context_blocks.4.text	1	582e03f50b7d9744eed7eb7f3cd9023f72c4b12852a56d01efe1316335b169b4	559f5562a450243439e49d01f87b0ad7fad0891340703b4fe197c01eb70b1095
TCS-0388	context_blocks.5.text	2	37864aef3791c5717a0bb6370db12ff44d880e640841acf2b8c0369699dbf30f	d6526d58a157b45b17f781adbb194c72599dba96d7e61f0d433c486ffc0d0a8b
TCS-0388	references.3.title	1	802cec3c2a9ff410a4fe212a91b958f7951f16f64da1436b9cf7311a58eff068	d83aecafa483a191f849b3f06fb3d06ed6dc204798421b514b1afc0e2088821b
TCS-0410	title	1	4fcb672168c6e9d4e352e24b05985cf87d43cca5d3460b8584c3ab6b801e6bee	6aa6353cccd0d015444aa8f5f360e03db5b3032269258cdb1d5aab8693893594
TCS-0410	formal	1	4fcb672168c6e9d4e352e24b05985cf87d43cca5d3460b8584c3ab6b801e6bee	6aa6353cccd0d015444aa8f5f360e03db5b3032269258cdb1d5aab8693893594
TCS-0428	definitions	5	ff4878f45899b8a0a7271e92d2bad08fa8bcac04cea6836bd6a72cce4edfb79f	f3b47bb16c348be3b49779ef258f747a56719eba73978b2874fc87ca6496d295
TCS-0428	formal	2	c476eb79fa93472a5f767b585c6981ec62cecb4963333cb263eda5a63b65381c	74b6917ad3ac4f4fbb3b89d8feb58bf52e0eabec678b83d4e63503802d7df252
TCS-0428	progress.1.text	1	33ff6a2fe68982c486072781c2ba9a150da9028d60dabf61a718ae63ab53bd50	a733d62ce35e40791fcafcc9e66faec26219371c7b3380f6e887e0a4b0f16c32
TCS-0465	definitions	16	d048b12e7f9b7f4822d3cab1af071f40744e020088e193e13b43c386e528b198	83436dba536be93f6bab4a4bdb616258045824d6b765e69dda98f6d9c1ed6774
TCS-0465	answer_criterion	3	3d99e1e2fa0df2ed32dfa02808f2b865775ccbfd1a10111c72d5d650b2671236	eb6bf6ae622e9973e2f9e154ddaf09b48063d6908dfe553c46a266d803edb855
TCS-0465	formal	9	73f0757c7f7dd31eb62966a49ef94099a6b88a6425345cca90bc926d315373d6	def8869286c35f626ce970d14557f8693032351928ee54a1d470455b19977f1d
TCS-0465	working_summary.sentences.1	2	9adafded93f3539dcbcf1010c18b8e2eb99ae377757c09bfcaf41f81ee5f86e0	aae498b23f20c641a2b8fc823074c3aca31546219962e228459969f75a743ab6
TCS-0465	working_summary.sentences.3	1	a5f87d05dbebb5a343eb349efe93f5fe53abef1dbfabb96ada219fd35b53c4ba	c25afc4bf60e344e6b26392ea34a0506139cf31863f2856872a6758673eff7bd
TCS-0465	progress.0.text	1	21b2eea49e220ec55256b6d4f5d341a67a9501b76ccd75bdfe9dd8d3446be739	1528036b6e7196e574828f00c27f6efa40d59caca1d0ebfd3faabc6e9d4d4ecf
TCS-0465	progress.1.text	1	c9cc0c8e7523186a3bf4a5e57e0ed5bffb9585d402ad0d0d0010ec8b7fac2c71	0c29d8dfbacb2263a6d33ee6eaab71e712006944ef6b1e2cb2a4bde19a3cdd3f
TCS-0465	context_blocks.0.text	2	e074b041fe45a750a2707791dc240838e122d51b587f54c0944bb4d9e9d833af	64def470d5beccf96b5f533aa25c66cb6e14127811af763dfb97f0704c771a38
TCS-0465	context_blocks.3.text	1	e8e8a48c708ebc2cced8991ae5161eb9f9d13aace693de0d7d10d4df573eed91	d74ff591c583235cd81ad5b09dc1bd65a932662f1fcb8154d5ea8309d0d1d4f6
TCS-0465	context_blocks.4.text	2	62a61be42078d9e7e029f7cca8447904d55944cd73b6eb74396d0da67afa9131	4cdcb4df2ec2e0abce193b91842fef99315a9b9526a7707d79b31ceec48ebfa6
TCS-0465	context_blocks.6.text	1	1a6f5732ad87b718527c1558b0a69886df27bcccfadb698d78b29515ec53b731	d0cefd21638b5cfd76e43c95388bfd57bea1c520b5c174d5d9656d847318533f
TCS-0465	references.2.title	1	5f2a9174b257a79ebcf95f2133e508cddeeb5f1156893ea028a3dee12e97ed1d	e7197e62c8a99a658017acec6f843b73f48056aa98812b862085e62290ed792d
TCS-0467	definitions	2	1b855caca720919cac117bad31dbe1b748aa469a02157cf6d918c39bc4686d64	58f93c7af796dde8b1b3f0603feb5c0f34b8e9c0938cb003b0e9872dcdca6aab
TCS-0467	answer_criterion	1	64a02740bbca45bad9b144a3465e73ac79eae78e9b16dfe4c5ed1749073dc486	db3a3d86364b22fac44005c8ae51a4f964e3576313e00b44fb5d78804aa66a40
TCS-0467	formal	3	34859cad53955148a071a17f97338acefb3138567eb016c18488a4b62d8f9deb	a6cb7542a10a67b037d130c22658127e5070fdce051030a6ea1e6e6391ea982f
TCS-0467	progress.2.text	1	ebf1859447228a53f594a42eea442fd112fd2fe20c7961ccf7b4a29f34df9890	30174a36020031ffab49c4b18261152b394defabaaa37c84e96996d8cad69f8d
TCS-0468	definitions	3	eac866c251a445f1b370eb35ea839d52ee73141be01555d4e3db04e0adb705fd	101d8859d1a902a73336b2fa0431a28c435beae110c80e913a9b82949b374ace
TCS-0468	formal	2	8f5399451392855296830cc6da9bb94807fdc961753bb505a4a39c80da0f7458	6b247219528c0392915b8ff95335a6e18eca0bd0616247fbc0a1a6b5ddca2a27
TCS-0468	progress.0.text	1	052f5b3f127ed59309c93e0743e53c4a6f77a671e8d23d8a9202083f9074ee75	085ba91a235c6a6368752975e6c9aaa733c145f2ba1d8c46ecdd3a0abdb8241d
TCS-0468	progress.1.text	1	dd23c790d096c374ddc492688793ac0aa17e52be54b18b561867d4d308c837ec	577b751e9ca2774657e2d8dfc8f1b62b26ce97147e8c48c4774245af1ff2feae
TCS-0469	definitions	3	399e1f23b4c9024d7c7e03a6f0742b1351759a8878a4b93583dd645a3eda5fed	28c8c8bdff42bf5e34dfaf2c0b91734eda7c2678d96c28ed1fb8c89d98dd474f
TCS-0469	answer_criterion	3	a098beb3d52bdc4b2d8932132463143995e5a0d742d2250dc7ad39c3120bc05c	a304c5908792a6cf54d77be93a27fcbdca256df30b19a18f63923772451e3b5d
TCS-0469	context_blocks.1.text	2	00f3f99100e708f9395d88c03c2cae626740939754be961c1db0dc932935c7a4	9e60299780e19105505b5faed684d0baae5f9f13536de79c02af9e9746a9e3f2
TCS-0470	title	1	3657b81d7d6507b451bfef56f9b0f6e2c5f70df0d6643aa8d88e28bd738c61fc	86a7c64140f76961fdafe9534f98be81b09ac59bdaccbbfa6b5d1a3473a7bd8b
TCS-0470	status_note	2	fc781b760a528d91ce9348e4a117dfe9d88a2980e5d33f575be37727c08baf9f	dbb89310fe33f158444a553afff9d14341a968434c41b7abe679e75a5a1f1b02
TCS-0470	definitions	7	a7196add96989df5def525e13a5b71b54a12364633df0a3e234550389af4f616	b341a49d7d18985b33160dcf89a7d336c159c92c9c625c96c4bc3ba21bb28270
TCS-0470	formal	1	acc1d4452db67f3fbf812ba1418c06596929a541d4e48bd80040ecd07fb5c3dc	a059bc73efced13e519d129f0f87faea87a0b26005ab1e71e26e7de6ed91dd1c
TCS-0470	references.1.title	1	73cdf7ee946f5fa825a8921557ca8a5cb4781c53f43a39b1508bacafac8c92dd	bd86fe8ce6db8cffa334782e081d225ba877e1587cb604106751014b2c43d8ec
TCS-0478	definitions	2	db4cd4b03f4ed97f8a6dc4af96929fb23aecab0ab578038818da7f4c077d6a8d	fc5e11399c8aa2de88f550122851c79c699cb72c605c30db2f779823a63e1e42
TCS-0478	formal	3	bd7b7f9f44299d0428b77ff00bbad1798f9037a61dbb73541567ad91ca8fdc01	51d15ef94d884697378e2452e807d205b86849486a2d91e374ee72c38b67f033
TCS-0478	progress.0.text	1	3165e686ba601976c05de777e188e1e99ba49af329f9b87184f5880a7ce4970e	5258d07c36b90d55a78bab49a47d91cb2d5a132bf82f1aff7349ff97cacc0058
TCS-0478	progress.2.text	1	436d76aa7c96e90ba82ea7dddc2ea90c3022c1bd085ba568942ff182d7eb3204	2a8e8ae7420c7b51bc95c17f0913228a0165f98235a74e4f531573863d4626f9
TCS-0478	context_blocks.2.text	1	81ec61b743fb3079050402505e7a86f8764ac6fa3bb334d79f6a1206b339b2f4	f58a38a6f0f8b25d6abfeb8dbf5879361baa70eb429fce4261d19704cab0942b
TCS-0478	context_blocks.3.text	1	5e1c1d46452f1728975ebb9d4e5e1ba88b83b1de6798625c86f2cfdc11b1b58c	2e812caee3930d789d4b3da0eff8e47d762cf4468f70c2ffd617b0ea2ef36bef
TCS-0481	definitions	2	6f05a97abf718f0085aa26f91798b043fad91b6cf7eac9e52617b407af83289d	b40c2a81fc6f8252bd8a8911665f9f426503b0a7f45258934baa28eb13157568
TCS-0481	answer_criterion	4	266b3cf12d53d290bb6cbdcbd029eba6e14ba299215e08f70c23af76cebeaf95	08dc2f90e3d0993c8ddd1f6db92266b99775c548c09d293c5a8c6ea6860ef839
TCS-0481	formal	12	b9beb787d07fdd86394788140a11dacadef1b2b733d47a486779319ad46bfab0	a56c4484febc0f73ed9dedbc46896c095f7b3c84d99c195870c3e70cca58c2d7
TCS-0481	progress.0.text	1	66b0d4aa7426b053ce35a18572f6ac5a23030a298cccb706b8964e87b575803e	05ef58bee153f4aca1dd4cfa3d32551d0507c3849f18996b2e4986831f6d2d80
TCS-0481	progress.2.text	1	cf6119c4b4c1f6eea3246c341defdf4a05265fdca453aac6385c8c8edd94d487	492d594e59119d4d677763fc431e7d93e4d36a701ffaa1ff6792d1c9e2aa65e7
TCS-0481	context_blocks.1.text	8	268a4987065fd70517877fafd135bb0c1c1d5ed02708afd4a5af652cb0f2445a	61556145ffaf8235daacf15185b0246562a54d101ad0f98e8f3160f14456811f
TCS-0482	definitions	2	f37ce2c6866f5d8d2f4496be7ac918a3f2b299d3790eacf5cc38b18fc9664c4a	2db6e8d3dc78af304db32ab81403b4e4a3c8a7eaf8ff0ab98cb80f7f6dbaa14a
TCS-0482	answer_criterion	1	00da01e5518e55d6a94f6bad46ad65425547c06f03b87acc7decf1d655bc0063	28305d2df5f0fc2ce1810dd80a4e5685bbe9d62baf4a83641877e21a383ace7e
TCS-0482	formal	7	d32e9b3f66e576e0800d394aa3dec568e72b70d527f7df3d41e5c1a972e7db4c	ff3fe651a3cf1642cf9021c9d5895e1c33a2af37789b59da158ffdade207a509
TCS-0482	working_summary.sentences.1	1	373bf9dfbc4e9c8dad20b88664b51d807b8925cc7b6aef7dc0f5d5fbc6edfbbf	10897312971d1c7a5bb13e0769077731b87935e5d0258b12c0315292c6734025
TCS-0482	progress.2.text	1	671b016ff7138c78eaabbbb88d66781396302a476be1ee7cf2871ea46f01a7e2	388fa26940b29c4ccd95465863693b33bd3a5cdf4db938500a7928582bab2496
TCS-0482	context_blocks.1.text	1	deb43d7014d10fb6d33817d8228090155b68576e012d7e299d393d51b83eb1a2	b60e119d16683eb9458145f18266462aef6d84e702848e82212ab6cdc856c825
TCS-0482	context_blocks.2.text	2	63ff5123b204ec8063f8ce94e77ff6b198c1c357bf0f01d9fa748ae57efa2d42	8beb71e9a5194ab159226a0106866cf16b65794873a0e0c12706fc99e08a7547
TCS-0482	context_blocks.3.text	1	bcaa24639397b27f285e424b8a4814bc0c4de6a4d8c7361eb65059f875df3070	497f3755749e96d6a35ae39a5dac30c08829602421e2d9e26be9404a340d38d0
TCS-0491	definitions	6	dfb472552b85587256163ec0cb332138abd7241c3411be4ebeaf933edebde520	b4881f21b35308b180f18daea82daf63fe1d2699a5e030dac3d19d3cea7096e9
TCS-0491	answer_criterion	1	97cdfb0db6727688791b0e08a18659464d4c76a6f29fa095873c58b1f1a8d5e8	08484c8121af16ab45c79825c5f3fbb43bde1b55431b098b82bba4605a47d5c4
TCS-0491	formal	7	43f722be2283944e920c71f5bedae70be9666cc69871831baa18553bd691dafd	d5ecec7476750f688f1183c18bf485372a1911ce95b550d4b8283c9f267de469
TCS-0491	progress.0.text	1	3470337ca96865b401a304289b669ab5c1d35fd1d94874ac16b1dac2aaf4fdaf	00325a711cfdb71b4185a441860b07fd0b5f87365ebd3f829e88b18c7920ba07
TCS-0491	progress.1.text	1	03b09aebafe6425b94686e411575605aefbf4cdac7f808b6aa87ea96248be301	4ad5125edb310d3039c4d94d8e88a303cad146b364f93b690951dd76449bbb1b
TCS-0491	progress.2.text	2	5b836445d046a24677c0bd765319ebbb32bc9ab407489c7f534f2c171a199a27	6c51f62cbb54be11dd9e5681c902477d38d11eb3bfa66c6de615b561b16b29c2
TCS-0491	progress.3.text	2	d082effb8d0d95da371f311b7bcca2000c7ee28bae95f65499d2a6eb06d346c1	fea90376710092e88965689c040ad98939eb1b6e7eb7216fb84446390f2002c5
