TCS-4508	Quantum computation	2 A natural question (which we leave open) is how to define a relative entropy between assemblages that is non-increasing under generic assemblage transformations instead […]	2 A natural question (which we leave open) is how to define a relative entropy between assemblages that is non-increasing under generic assemblage transformations instead […]
TCS-4509	Quantum computation	A polynomial number of verifications is optimal for unconditionally secure schemes, nevertheless, a natural question that still remains open is whether we can have computationally […]	A polynomial number of verifications is optimal for unconditionally secure schemes, nevertheless, a natural question that still remains open is whether we can have computationally […]
TCS-4530	Quantum computation	Is it possible to extend the Grover search analysis to handle CQ games?	Is it possible to extend the Grover search analysis to handle CQ games?
TCS-4586	Quantum computation	While the query complexity of oracle identification in terms of M and N has been fully characterized, finding an optimal quantum algorithm for oip(C) remains […]	While the query complexity of oracle identification in terms of M and N has been fully characterized, finding an optimal quantum algorithm for oip(C) remains […]
TCS-4595	Quantum computation	What is the computational power conferred by 1 time-traveling qubit?	What is the computational power conferred by 1 time-traveling qubit?
TCS-4601	Quantum computation	Can we replace bounds involving Q∞ with tighter bounds involving Q2 ?	Can we replace bounds involving Q∞ with tighter bounds involving Q2 ?
TCS-4602	Quantum computation	Which is a necessary condition for a family of MBQC resource states to be universal for the DQC1 computation?	Which is a necessary condition for a family of MBQC resource states to be universal for the DQC1 computation?
TCS-4603	Quantum computation	Alternatively, can we prove tightness of the current lower bound?	Alternatively, can we prove tightness of the current lower bound?
TCS-4610	Quantum computation	This raises the question: is there a sense in which a MBQC procedure on a graph G, which implements unitary a transformation using only measurements […]	This raises the question: is there a sense in which a MBQC procedure on a graph G, which implements unitary a transformation using only measurements […]
TCS-4615	Quantum computation	The difficult question of whether or not the quantum entropy satisfies inequalities beyond positivity and SSA remains open for four or more parties.	The difficult question of whether or not the quantum entropy satisfies inequalities beyond positivity and SSA remains open for four or more parties.
TCS-4638	Quantum computation	Can we improve the factor 1/4 in Corollary 4?	Can we improve the factor 1/4 in Corollary 4?
TCS-4639	Quantum computation	Can we say more about the dependence of MADVc on c?	Can we say more about the dependence of MADVc on c?
TCS-4642	Quantum computation	What is the query complexity of verifying a given shift?	What is the query complexity of verifying a given shift?
TCS-4664	Quantum computation	Can we extend the D(Bipartite Matchingn ) ≤ O(n3/2 log n) bound to general graphs?	Can we extend the D(Bipartite Matchingn ) ≤ O(n3/2 log n) bound to general graphs?
TCS-4696	Quantum computation	Quantum Merkle Trees — Open Problem 2	Is there an analog of Micali’s non-interactive succinct argument for Gapk-LH?
TCS-4697	Quantum computation	Efficient Learning of Quantum States Prepared With Few Non-Clifford Gates — Question 10.2	Are exp(t) many single-copy measurements necessary to learn a subspace S that satisfies the conditions of Theorem 6.4?
TCS-4698	Quantum computation	Cutting circuits with multiple two-qubit unitaries — Question 1	Is LOCC strictly more powerful for circuit cutting than LO?
TCS-4699	Quantum computation	Quantum Meets the Minimum Circuit Size Problem — Open Problem 5	Is there any application of search-to-decision reductions or self-reductions for quantum MCSPs?
TCS-4700	Quantum computation	On the Suitability of Syndrome Decoding for Proof-of-Work under Quantum Adversaries: Design and Analysis — Unresolved-question passage on page 15	However, the extent to which it can be leveraged algorithmically remains open.
TCS-4701	Quantum computation	Spectral Gaps with Quantum Counting Queries and Oblivious State Preparation — Unresolved-question passage on page 20	Whether analogous black-box lower bounds hold for Hermitian matrices remains an open question.
TCS-4702	Quantum computation	An adversary bound for quantum signal processing — Conjecture 4.15	Every τ (z) of dimension d constructible by MQSP allows a M-QSP protocol over SU (d).
TCS-4704	Quantum computation	Information-theoretic generalization bounds for learning from quantum data — Open Problem 1	Establish a quantum information-theoretic characterization of the performance of learners for shadow tomography.
TCS-4705	Quantum computation	Programming tools for Analogue Quantum Computing in the High-Performance Computing Context – A Review — Explicit open question on PDF page 9	It is still an open question if and how to optimally mitigate errors on analogue quantum annealers [46].
TCS-4706	Quantum computation	Tight Bounds on the Spooky Pebble Game: Recycling Qubits with Measurements — Unresolved-question passage on page 22	Whether other methods of using intermediate measurements could yield better time and space efficiency tradeoffs remains open.
TCS-4707	Quantum computation	Quantum channel coding: Approximation algorithms and strong converse exponents — Unresolved-question passage on page 28	Moreover, obtaining tight approximation bounds in the fully quantum setting remains an open problem.
TCS-4708	Quantum computation	Optimal Fermionic Joint Measurements for Estimating Non-Commuting Majorana Observables — Unresolved-question passage on page 15	A full characterization of the incompatibility robustness, as well as an optimal joint measurement for every system size, also remains open.
TCS-4709	Quantum computation	Estimating the entanglement of random multipartite quantum states — Conjecture 1	The asymptotic limits of the injective norms for corresponding (same order and symmetry) real and complex Gaussian tensors are identical.
TCS-4711	Quantum computation	The Tractability Border of Reachability in Simple Vector Addition Systems with States — Conjecture 39	There exists a number d ∈ N such that the reachability problem for unitary d-dimensional SLPS is NPhard.
