id,venue,year,title,authors,area,url,doi,source_url,metadata_url,classification_method,classification_note,initial_area,rule_area
FOCS-2021-053,FOCS,2021,Exponential Separations Between Learning With and Without Quantum Memory,"Sitan Chen (UC Berkeley), Jordan Cotler (Harvard University), Hsin-Yuan Huang (Caltech), Jerry Li (Microsoft Research, Redmond)",Quantum computation,https://doi.org/10.1109/FOCS52979.2021.00063,10.1109/FOCS52979.2021.00063,https://ieee-focs.org/FOCS-2021-Papers/,https://ieee-focs.org/FOCS-2021-Papers/data/data.js,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Quantum computation,Quantum computation
FOCS-2021-054,FOCS,2021,Quantum Soundness of Testing Tensor Codes,"Zhengfeng Ji (Tsinghua, China), Anand Natarajan (MIT, USA), Thomas Vidick (Caltech, USA), John Wright (UT Austin, USA), Henry Yuen (Columbia, USA)",Quantum computation,https://doi.org/10.1109/FOCS52979.2021.00064,10.1109/FOCS52979.2021.00064,https://ieee-focs.org/FOCS-2021-Papers/,https://ieee-focs.org/FOCS-2021-Papers/data/data.js,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Quantum computation,Quantum computation
FOCS-2021-055,FOCS,2021,"Quasi-Polynomial Time Approximation of Output Probabilities of Geometrically-Local, Shallow Quantum Circuits","Nolan J. Coble (University of Maryland), Matthew Coudron (University of Maryland, National Institute of Standards and Technology)",Quantum computation,https://doi.org/10.1109/FOCS52979.2021.00065,10.1109/FOCS52979.2021.00065,https://ieee-focs.org/FOCS-2021-Papers/,https://ieee-focs.org/FOCS-2021-Papers/data/data.js,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Quantum computation,Quantum computation
FOCS-2021-056,FOCS,2021,Improved Extractors for Small-Space Sources,"Eshan Chattopadhyay (Cornell University), Jesse Goodman (Cornell University)",Pseudorandomness and derandomization,https://doi.org/10.1109/FOCS52979.2021.00066,10.1109/FOCS52979.2021.00066,https://ieee-focs.org/FOCS-2021-Papers/,https://ieee-focs.org/FOCS-2021-Papers/data/data.js,LLM_reviewed_title,Title reviewed; candidate primary category retained.,General algorithm design,Pseudorandomness and derandomization
FOCS-2021-057,FOCS,2021,Affine Extractors for Almost Logarithmic Entropy,"Eshan Chattopadhyay (Cornell University, USA), Jesse Goodman (Cornell University, USA), Jyun-Jie Liao (Cornell University, USA)",Pseudorandomness and derandomization,https://doi.org/10.1109/FOCS52979.2021.00067,10.1109/FOCS52979.2021.00067,https://ieee-focs.org/FOCS-2021-Papers/,https://ieee-focs.org/FOCS-2021-Papers/data/data.js,LLM_reviewed_title,Title reviewed; candidate primary category retained.,General algorithm design,Pseudorandomness and derandomization
FOCS-2021-058,FOCS,2021,Tight Bounds for General Computation in Noisy Broadcast Networks,"Klim Efremenko (Ben-Gurion University, Israel), Gillat Kol (Princeton University, USA), Dmitry Paramonov (Princeton University, USA), Raghuvansh R. Saxena (Princeton University, USA)",Distributed and local algorithms,https://doi.org/10.1109/FOCS52979.2021.00068,10.1109/FOCS52979.2021.00068,https://ieee-focs.org/FOCS-2021-Papers/,https://ieee-focs.org/FOCS-2021-Papers/data/data.js,LLM_reviewed_title,Title reviewed; candidate primary category retained.,General algorithm design,Distributed and local algorithms
FOCS-2021-059,FOCS,2021,Constructive Separations and Their Consequences,"Lijie Chen (MIT, USA), Ce Jin (MIT, USA), Rahul Santhanam (University of Oxford, UK), R. Ryan Williams (MIT, USA)",Computational and circuit complexity,https://doi.org/10.1109/FOCS52979.2021.00069,10.1109/FOCS52979.2021.00069,https://ieee-focs.org/FOCS-2021-Papers/,https://ieee-focs.org/FOCS-2021-Papers/data/data.js,LLM_reviewed_title,Title reviewed; candidate primary category retained.,General algorithm design,Computational and circuit complexity
FOCS-2021-060,FOCS,2021,A Theory of PAC Learnability of Partial Concept Classes,"Noga Alon (Princeton University), Steve Hanneke (Purdue University), Ron Holzman (Technion), Shay Moran (Technion)",Learning theory,https://doi.org/10.1109/FOCS52979.2021.00070,10.1109/FOCS52979.2021.00070,https://ieee-focs.org/FOCS-2021-Papers/,https://ieee-focs.org/FOCS-2021-Papers/data/data.js,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Algorithms for biological structures,Learning theory
FOCS-2021-061,FOCS,2021,Optimal Sub-Gaussian Mean Estimation in R,"Jasper C.H. Lee (University of Wisconsin-Madison & Brown University), Paul Valiant (IAS & Purdue University)",Learning theory,https://doi.org/10.1109/FOCS52979.2021.00071,10.1109/FOCS52979.2021.00071,https://ieee-focs.org/FOCS-2021-Papers/,https://ieee-focs.org/FOCS-2021-Papers/data/data.js,LLM_reviewed_title,Title reviewed; candidate primary category retained.,General algorithm design,Learning theory
FOCS-2021-062,FOCS,2021,Online and Distribution-Free Robustness: Regression and Contextual Bandits with Huber Contamination,"Sitan Chen (UC Berkeley), Frederic Koehler (UC Berkeley), Ankur Moitra (MIT), Morris Yau (MIT)","Online algorithms, bandits and stochastic optimization",https://doi.org/10.1109/FOCS52979.2021.00072,10.1109/FOCS52979.2021.00072,https://ieee-focs.org/FOCS-2021-Papers/,https://ieee-focs.org/FOCS-2021-Papers/data/data.js,LLM_reviewed_title,Title reviewed; candidate primary category retained.,"Online algorithms, bandits and stochastic optimization","Online algorithms, bandits and stochastic optimization"
FOCS-2021-063,FOCS,2021,Learning Deep ReLU Networks Is Fixed-Parameter Tractable,"Sitan Chen (UC Berkeley), Adam R. Klivans (UT Austin), Raghu Meka (UCLA)",Learning theory,https://doi.org/10.1109/FOCS52979.2021.00073,10.1109/FOCS52979.2021.00073,https://ieee-focs.org/FOCS-2021-Papers/,https://ieee-focs.org/FOCS-2021-Papers/data/data.js,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Learning theory,Learning theory
FOCS-2021-064,FOCS,2021,Improved List-Decodability and List-Recoverability of Reed—Solomon Codes via Tree Packings,"Zeyu Guo (UT Austin), Ray Li (Stanford), Chong Shangguan (Shandong University), Itzhak Tamo (Tel Aviv University), Mary Wootters (Stanford)",Coding and information theory,https://doi.org/10.1109/FOCS52979.2021.00074,10.1109/FOCS52979.2021.00074,https://ieee-focs.org/FOCS-2021-Papers/,https://ieee-focs.org/FOCS-2021-Papers/data/data.js,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Coding and information theory,Coding and information theory
FOCS-2021-065,FOCS,2021,List-Decodability with Large Radius for Reed-Solomon Codes,"Asaf Ferber (University of California Irvine, USA), Matthew Kwan (IST Austria, Austria), Lisa Sauermann (Massachusetts Institute of Technology, USA)",Coding and information theory,https://doi.org/10.1109/FOCS52979.2021.00075,10.1109/FOCS52979.2021.00075,https://ieee-focs.org/FOCS-2021-Papers/,https://ieee-focs.org/FOCS-2021-Papers/data/data.js,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Coding and information theory,Coding and information theory
FOCS-2021-066,FOCS,2021,The Zero-Rate Threshold for Adversarial bit-Deletions is Less than 1/2,"Venkatesan Guruswami (Carnegie Mellon University, Pennsylvania), Xiaoyu He (Princeton University, New Jersey), Ray Li (Stanford University, California)",Coding and information theory,https://doi.org/10.1109/FOCS52979.2021.00076,10.1109/FOCS52979.2021.00076,https://ieee-focs.org/FOCS-2021-Papers/,https://ieee-focs.org/FOCS-2021-Papers/data/data.js,LLM_reviewed_title,Title reviewed; candidate primary category retained.,General algorithm design,Coding and information theory
FOCS-2021-067,FOCS,2021,Exponential Lower Bounds for Locally Decodable and Correctable Codes for Insertions and Deletions,"Jeremiah Blocki (Purdue University, USA), Kuan Cheng (Peking University, China), Elena Grigorescu (Purdue University, USA), Xin Li (Johns Hopkins University, USA), Yu Zheng (Johns Hopkins University, USA), Minshen Zhu (Purdue University, USA)",Coding and information theory,https://doi.org/10.1109/FOCS52979.2021.00077,10.1109/FOCS52979.2021.00077,https://ieee-focs.org/FOCS-2021-Papers/,https://ieee-focs.org/FOCS-2021-Papers/data/data.js,LLM_reviewed_title,Title reviewed; candidate primary category retained.,General algorithm design,Coding and information theory
FOCS-2021-068,FOCS,2021,On Worst-Case Learning in Relativized Heuristica,"Shuichi Hirahara (National Institute of Informatics, Japan), Mikito Nanashima (Tokyo Institute of Technology, Japan)",Learning theory,https://doi.org/10.1109/FOCS52979.2021.00078,10.1109/FOCS52979.2021.00078,https://ieee-focs.org/FOCS-2021-Papers/,https://ieee-focs.org/FOCS-2021-Papers/data/data.js,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Learning theory,Learning theory
FOCS-2021-069,FOCS,2021,"Amortized Circuit Complexity, Formal Complexity Measures, and Catalytic Algorithms","Robert Robere (McGill University, Canada), Jeroen Zuiddam (University of Amsterdam, Netherlands)",Computational and circuit complexity,https://doi.org/10.1109/FOCS52979.2021.00079,10.1109/FOCS52979.2021.00079,https://ieee-focs.org/FOCS-2021-Papers/,https://ieee-focs.org/FOCS-2021-Papers/data/data.js,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Computational and circuit complexity,Computational and circuit complexity
FOCS-2021-070,FOCS,2021,LEARN-Uniform Circuit Lower Bounds and Provability in Bounded Arithmetic,"Marco Carmosino (Boston University, USA), Valentine Kabanets (SFU, Canada), Antonina Kolokolova (MUN, Canada), Igor C. Oliveira (University of Warwick, UK)",Proof complexity and logic,https://doi.org/10.1109/FOCS52979.2021.00080,10.1109/FOCS52979.2021.00080,https://ieee-focs.org/FOCS-2021-Papers/,https://ieee-focs.org/FOCS-2021-Papers/data/data.js,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Proof complexity and logic,Proof complexity and logic
FOCS-2021-071,FOCS,2021,On Classifying Continuous Constraint Satisfaction Problems,"Tillmann Miltzow (Utrecht University, The Netherlands), Reinier F. Schmiermann (Utrecht University, The Netherlands)",Constraint satisfaction,https://doi.org/10.1109/FOCS52979.2021.00081,10.1109/FOCS52979.2021.00081,https://ieee-focs.org/FOCS-2021-Papers/,https://ieee-focs.org/FOCS-2021-Papers/data/data.js,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Constraint satisfaction,Constraint satisfaction
FOCS-2021-072,FOCS,2021,Breaking the Cubic Barrier for (Unweighted) Tree Edit Distance,"Xiao Mao (Massachusetts Institute of Technology, USA)",Data structures and compressed data,https://doi.org/10.1109/FOCS52979.2021.00082,10.1109/FOCS52979.2021.00082,https://ieee-focs.org/FOCS-2021-Papers/,https://ieee-focs.org/FOCS-2021-Papers/data/data.js,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Data structures and compressed data,Data structures and compressed data
FOCS-2021-073,FOCS,2021,Superpolynomial Lower Bounds Against Low-Depth Algebraic Circuits,"Nutan Limaye (ITU-Copenhagen), Srikanth Srinivasan (Aarhus University), Sébastien Tavenas (CNRS, LAMA, Univ. Grenoble Alpes, Univ. Savoie Mont Blanc)",Algebraic and numerical computation,https://doi.org/10.1109/FOCS52979.2021.00083,10.1109/FOCS52979.2021.00083,https://ieee-focs.org/FOCS-2021-Papers/,https://ieee-focs.org/FOCS-2021-Papers/data/data.js,LLM_reviewed_title,Title reviewed; candidate primary category retained.,General algorithm design,Algebraic and numerical computation
FOCS-2021-074,FOCS,2021,Combinatorial Contracts,"Paul Duetting (Google Research, Switzerland), Tomer Ezra (Tel Aviv University, Israel), Michal Feldman (Tel Aviv University, Israel), Thomas Kesselheim (University of Bonn, Germany)",Algorithmic game theory and fair division,https://doi.org/10.1109/FOCS52979.2021.00084,10.1109/FOCS52979.2021.00084,https://ieee-focs.org/FOCS-2021-Papers/,https://ieee-focs.org/FOCS-2021-Papers/data/data.js,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Combinatorics and graph polynomials,Algorithmic game theory and fair division
FOCS-2021-075,FOCS,2021,"FIXP-Membership via Convex Optimization: Games, Cakes, and Markets","Aris Filos-Ratsikas (University of Liverpool, UK), Kristoffer Arnsfelt Hansen (Aarhus University, Denmark), Kasper Høgh (Aarhus University, Denmark), Alexandros Hollender (University of Oxford, UK)",Algorithmic game theory and fair division,https://doi.org/10.1109/FOCS52979.2021.00085,10.1109/FOCS52979.2021.00085,https://ieee-focs.org/FOCS-2021-Papers/,https://ieee-focs.org/FOCS-2021-Papers/data/data.js,LLM_reviewed_title,Primary subject selected in title review; overlapping techniques do not receive additional counts.,Optimization and mathematical programming,Optimization and mathematical programming
FOCS-2021-076,FOCS,2021,On the Nisan-Ronen Conjecture,"George Christodoulou (University of Liverpool, UK), Elias Koutsoupias (University of Oxford, UK), Annamaria Kovacs (Goethe University, Germany)",Algorithmic game theory and fair division,https://doi.org/10.1109/FOCS52979.2021.00086,10.1109/FOCS52979.2021.00086,https://ieee-focs.org/FOCS-2021-Papers/,https://ieee-focs.org/FOCS-2021-Papers/data/data.js,LLM_reviewed_title,Primary subject selected in title review; overlapping techniques do not receive additional counts.,General algorithm design,General algorithm design
FOCS-2021-077,FOCS,2021,"Continuity, Uniqueness and Long-Term Behavior of Nash Flows Over Time","Neil Olver (LSE London, United Kingdom), Leon Sering (ETH Zurich, Switzerland), Laura Vargas Koch (ETH Zurich, Switzerland)",Algorithmic game theory and fair division,https://doi.org/10.1109/FOCS52979.2021.00087,10.1109/FOCS52979.2021.00087,https://ieee-focs.org/FOCS-2021-Papers/,https://ieee-focs.org/FOCS-2021-Papers/data/data.js,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Algorithmic game theory and fair division,Algorithmic game theory and fair division
FOCS-2021-078,FOCS,2021,Fully Dynamic s-t Edge Connectivity in Subpolynomial Time,"Wenyu Jin (University of Illinois at Chicago, USA), Xiaorui Sun (University of Illinois at Chicago, USA)",Dynamic graph algorithms,https://doi.org/10.1109/FOCS52979.2021.00088,10.1109/FOCS52979.2021.00088,https://ieee-focs.org/FOCS-2021-Papers/,https://ieee-focs.org/FOCS-2021-Papers/data/data.js,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Dynamic graph algorithms,Dynamic graph algorithms
FOCS-2021-079,FOCS,2021,Time-Optimal Sublinear Algorithms for Matching and Vertex Cover,Soheil Behnezhad (Stanford University),Graph theory and graph algorithms,https://doi.org/10.1109/FOCS52979.2021.00089,10.1109/FOCS52979.2021.00089,https://ieee-focs.org/FOCS-2021-Papers/,https://ieee-focs.org/FOCS-2021-Papers/data/data.js,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Graph theory and graph algorithms,Graph theory and graph algorithms
FOCS-2021-080,FOCS,2021,Small-Space and Streaming Pattern Matching with k Edits,"Tomasz Kociumaka (University of California, Berkeley, USA), Ely Porat (Bar Ilan University, Israel), Tatiana Starikovskaya (DI/ENS, PSL Research University, France)",Streaming and sketching,https://doi.org/10.1109/FOCS52979.2021.00090,10.1109/FOCS52979.2021.00090,https://ieee-focs.org/FOCS-2021-Papers/,https://ieee-focs.org/FOCS-2021-Papers/data/data.js,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Data structures and compressed data,Streaming and sketching
FOCS-2021-081,FOCS,2021,A Quantum Advantage for a Natural Streaming Problem,"John Kallaugher (The University of Texas at Austin, USA)",Quantum computation,https://doi.org/10.1109/FOCS52979.2021.00091,10.1109/FOCS52979.2021.00091,https://ieee-focs.org/FOCS-2021-Papers/,https://ieee-focs.org/FOCS-2021-Papers/data/data.js,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Quantum computation,Quantum computation
FOCS-2021-082,FOCS,2021,Statistically Near-Optimal Hypothesis Selection,"Olivier Bousquet (Google Brain, Switzerland), Mark Braverman (Princeton University, USA), Gillat Kol (Princeton University, USA), Klim Efremenko (Ben Gurion University, Israel), Shay Moran (Technion and Google Research, Israel)",Property testing and distribution learning,https://doi.org/10.1109/FOCS52979.2021.00092,10.1109/FOCS52979.2021.00092,https://ieee-focs.org/FOCS-2021-Papers/,https://ieee-focs.org/FOCS-2021-Papers/data/data.js,LLM_reviewed_title,Title reviewed; candidate primary category retained.,General algorithm design,Property testing and distribution learning
