id	title	category	disposition	sha256
TCS-0670	Local regularization for multiclass learning	Learning theory	not_shortlisted	5038556a1a0ac9bbbe7cf429d2f177c94f90f7a754d8aca6d6610c03d4e14bdd
TCS-0671	Direct Sums in Learning Theory	Learning theory	not_shortlisted	80ebe6a33812be9450f879030d99b686f31ab96281f20da861dc8555776eb3d9
TCS-0672	Tight Characterization of Instance-Optimal Identity Testing	Property testing and distribution learning	not_shortlisted	634ce840af5526cf8b31d8e741d3c89208870ac44ef54491dbfd551535a9a055
TCS-0673	First-order convergence to local minimax optima	Optimization and numerical computation	not_shortlisted	499aef9d88525e67f8b2ed9761eb44e388511a34d64a89b85c9aa24cddf0e871
TCS-0677	Proper decision-tree learning in polynomial time	Learning theory	not_shortlisted	8c35eef43f68247751938075ec55de307ab3e25dc0dbffd4cb98c37f9e88570c
TCS-0682	Monotonicity of Learning	Learning theory	not_shortlisted	8415c1ddf0e6a729cec1a2f2fa1896298009b01926f0ef98193f3dc46018a83f
TCS-0683	Improper learning of mixtures of Gaussians	Learning theory	not_shortlisted	dd7751e571a28157947eabbce141c986a5f55f218fdb56016792102efb92b6d2
TCS-0684	Planning-horizon dependence of sample complexity	Learning theory	not_shortlisted	74e47f4acc9539119c3072eb02ee09b05780fd4dd055d19eebf68de254aa4019
TCS-0687	Gap-entropy conjecture	Optimization and numerical computation	not_shortlisted	48f88071c5fbf8739c0ccc87def50d735ae25d4bb26d11994b68c6b564482266
TCS-0689	Property Elicitation and Elicitation Complexity	Learning theory	not_shortlisted	05fa88e3a0ad2ed5c78a9d9a53e4a9eee85f7fc2b3679c620444235527e71718
TCS-0691	Recursive Teaching Dimension Versus VC Dimension	Learning theory	proposed_candidate	b2e2a2ec6a296cb26f3be6542d8a1e51ba4aecf2212db27b2af1a9814ae1e4eb
TCS-0694	Statistical-query complexity of sparse halfspaces	Learning theory	not_shortlisted	513813544645d95d3e6ace68197fa2be08fac537ad2ca01a127fd279cf7f3ffb
TCS-0700	Hardness of Correlated Prophet Inequality	Online algorithms, scheduling and packing	not_shortlisted	30d88ffff8a4a922459f5924214b632499063b87293788d56e84d498bbaa2f43
TCS-0708	Order Optimal Regret Bounds for Kernel-Based Reinforcement Learning	Online algorithms, scheduling and packing	not_shortlisted	49c985d8252c8a5916721849ed7341be2a1ae6a2d0c051279c186f38c831a428
TCS-0711	Model Selection for Contextual Bandits	Online algorithms, scheduling and packing	not_shortlisted	47b8a5699ff1b739d5226c89dc3006bf6bb32760b53df8a357e924d6e5ffac7c
TCS-0715	Efficient Online Sparse Regression	Online algorithms, scheduling and packing	not_shortlisted	3b79b06d4ecd15a5daf35009b99e9d73e9b485ff906c5c902fa285bf4c7f48e4
TCS-0716	Online Local Learning	Online algorithms, scheduling and packing	not_shortlisted	3bb2979518e4c0d9c5a92086d50cf1b3376854b59189d098dd937a925a6fca33
TCS-0722	Polynomial-time linear convergence for geodesically convex optimization	Optimization and numerical computation	not_shortlisted	386642a48d265eaf9b210432c4b4a8b93a0d40dc3aa2339cd338a543f76fd14a
TCS-0724	Limited-memory convex optimization	Optimization and numerical computation	not_shortlisted	502a6f674475771b3687ead0fa15cd967dfca6a8d41cf9d616224cf4a917d49e
TCS-0725	Second-order cone representability of semialgebraic convex hulls	Optimization and numerical computation	not_shortlisted	3e4b24aa17ee4e22ac40c422c86af35de6b65639b6b0af2ca4a09ee9eacf7450
TCS-0728	Smooth convex optimization in nonstandard oracle models	Optimization and numerical computation	not_shortlisted	6ee4011c0497a99cf37b5ee750d3c50619dd4d2e1d7b539c5512c53f4e957f4d
TCS-0734	FPT Inapproximability Results Beyond Gap-ETH	Parameterized complexity and algorithms	not_shortlisted	f5dbf5313fdef5f4543b5a29ddf5a94f3a0c1f3f07ecc257799855a5a8b5009c
TCS-0761	Fine-grained complexity of k-LCS	Fine-grained complexity	not_shortlisted	edc353a97de3e54dcb090ad14a3fda070807410593fd4daa7e9f9393d9905f82
TCS-0771	Computational complexity of planar treewidth	Structural graph theory and graph algorithms	not_shortlisted	77dc6b86091d03c1acdc42fe6cf6b4bffbddf2fb3fd4e76b9cdba30beb16e2fc
TCS-0775	Optimal exact-distance labels for planar graphs	Structural graph theory and graph algorithms	not_shortlisted	11417c27e2909fc22f02cb648d32ffac0e5b5f6a18d06bc051a63b124eb41e35
TCS-0784	Polynomial kernels for Edge-Disjoint Paths	Parameterized complexity and algorithms	not_shortlisted	f997af1d3218b5f6ed92ba93531e799a96394bb94e88d920a2266f146a1d53a1
TCS-0787	Lower Bounds for Computing Treewidth	Parameterized complexity and algorithms	not_shortlisted	dee7edff7df881f4d1ad6f6dab6d09bad38556bcea8b2e8cb256c51c86881c16
TCS-0799	Converting CNF to DNF	Parameterized complexity and algorithms	not_shortlisted	694ebeae5bd0196f862e2abfa7907ca841e1ef34e25f14910c5c4fbd80739fd9
TCS-0800	Cutwidth	Parameterized complexity and algorithms	not_shortlisted	95f9601fcd7dedc8b15d3bc00c23ead6a2e5ce3f8de798cd59ae5f91500785a6
TCS-0801	Directed Hamiltonicity	Parameterized complexity and algorithms	not_shortlisted	c94ac68a0d99910420409836ac529c29b4748172ccf7d9767ea073e22d0893bc
TCS-0805	Exact Counting of Linear Extensions	Parameterized complexity and algorithms	not_shortlisted	452523d6fa61e2fcfb1e1140172abcd1fa6c43d8ed7f610bb38dd75e2a313daf
TCS-0808	Maximum Acyclic Subgraph	Parameterized complexity and algorithms	not_shortlisted	4fcd944a88f49befc8c978d31849be8e3f443b5f422d60031108f7789d190aac
TCS-0809	Mincost flow in planar graphs	Algorithms	not_shortlisted	ae49d170c5fa8133544433a1293e67cbf362ed697ecf46e5ddcdebf9ed5e02ef
TCS-0811	Monochromatic Rectangles in Low-Rank Matrices	Communication complexity and Boolean function analysis	not_shortlisted	0bab9a6b1eb54140b87454d56954b9560bb63e3d9fd66d5edc128bdb1c51c05b
TCS-0815	Relation between permanent computation and SETH	Fine-grained complexity	not_shortlisted	5aff81b0400145b12d13cd8867ae561f42f24f59a013c2df4db59f8cbef17526
TCS-0816	Shortest common superstring problem	Parameterized complexity and algorithms	not_shortlisted	be0c83f584f2f713af9f3ddc3f72ef4af326b2841c97d9ebb5ae8e670e36daee
TCS-0818	Complexity of #k-SAT	Parameterized complexity and algorithms	not_shortlisted	79479d933e786da29cad64f1525c4814f761fcd90a8203ae01e0f82a7f0dc3cf
TCS-0834	Estimating a Graph's Degree Distribution	Distributed, parallel and sublinear algorithms	not_shortlisted	ab9f6ce449df576f41215263e68cf9d17552213a30a8b328a719c9b30c5cae63
TCS-0836	Non-Adaptive Group Testing	Distributed, parallel and sublinear algorithms	not_shortlisted	f4bff904d9b3d38becb27e23e7464d7e0b80b52d60cab81135f7e2532c44a796
TCS-0841	Equivalence Testing with Conditional Samples	Property testing and distribution learning	not_shortlisted	81a2ab1c873134d285f06950f6e83f83e5f0b1337bf362b9eec771e186cdcd1c
TCS-0847	Query complexity of directed acyclicity testing with bidirectional access	Property testing and distribution learning	not_shortlisted	6397cdd9b8deaa7c5b3d06be7e97d62a160edb4818ef2a7f2bdde25980282585
TCS-0848	Testing Submodularity	Property testing and distribution learning	not_shortlisted	7273292f25aaaac54a70c114abe105103e0635e9c605308c754ad891a777aa06
TCS-0849	Group Testing	Distributed, parallel and sublinear algorithms	not_shortlisted	a6821be03ecc60a1bf56b6e4ba0c8ceb8ea524c47e318c01ce4f491239d1cb3b
TCS-0854	Promise-ZPP versus Promise-BPP derandomization	Pseudorandomness and derandomization	not_shortlisted	7ce5ecd6cb074642440e90f07a4c90cee17e4df70560b2777abdd213fa865716
TCS-0860	Complexity of Quantum Approximate Counting	Quantum computation and information	not_shortlisted	4bb6a70963fc915884d863b69433396d7ddf7da8a3336fc1f1457beb77611232
TCS-0861	\(\mathrm{QMA}(2)\) versus BQEXP	Quantum computation and information	not_shortlisted	2135a8141ac1c2a2cf3e24de3c53504f2ef50da658f817cc928249a27628e319
TCS-0862	Constant-round QRG versus PSPACE	Quantum computation and information	not_shortlisted	d6de0eb027d8bc1af0b613cd5da4772bbe32ff7c75d7008fcf9682aecac583bb
TCS-0871	Universality and inclusion of AC-recognizable languages	Automata and formal languages	proposed_candidate	be74e0ba9f2c964ba251b58ad15699dd6f57d734be0e6f2a9e14f99558604dfe
TCS-0896	Recursive normalizing strategies for Church–Rosser rewriting	Semantics, logic and verification	not_shortlisted	8e04c85ff17d4be067bf63b36d68fcb444186c9b56850a5cae66cfb3b4a62482
TCS-0901	Decidability of one-rule linear rewriting termination	Semantics, logic and verification	not_shortlisted	94252dbc816c1ca57cfe2b67d03f4267fc0b466233ee0dbeb10764f316de7f62
TCS-0913	Word problem for the S-combinator	Semantics, logic and verification	not_shortlisted	971e988d68d738fefdabb56e484d4ff3672cd0f0bd3293f6304631e729f10ec2
TCS-0914	Deterministic min-cost matching with delays	Optimization and numerical computation	proposed_candidate	a17008debb88daa0d139a91fc562ea9230218af890aaf0380eae7ea685a94db1
TCS-0922	Generalized assignment	Online algorithms, scheduling and packing	not_shortlisted	9766c9a814380473a146a8ea3e0d1350cd20232860602ceedb98f984f311759e
TCS-0924	Precedence scheduling for weighted completion time	Online algorithms, scheduling and packing	not_shortlisted	03549dddc4a85ef3e181348f8d6fe04512bd9d7344bd741d9505dec46ea32b74
TCS-0935	Unit-job precedence scheduling complexity	Online algorithms, scheduling and packing	not_shortlisted	5a4f11ea212aba5eb5e76777d1518d98d7401d2061d6a0e8179caffa5f3b18d8
TCS-0940	Lifting sketching resistance to sublinear streaming resistance	Distributed, parallel and sublinear algorithms	not_shortlisted	f806bc9bbe6e8c605066b9f1d81e170b0bb60e184dd47c292f372addcfa369e7
TCS-0943	Polynomial-pass barriers to near-exact streaming Max-Cut	Distributed, parallel and sublinear algorithms	proposed_candidate	69e8ecc6ac36e2caaace12355440ffdc0eebb16e00aeaa4caf9c5c27ed86089c
TCS-0946	Hypergraph cut sparsifiers with \(O(n/\varepsilon ^{2})\) hyperedges	Algorithms	not_shortlisted	2d4989f95e059985d02a7955a401ab4a813994f981eb0d6b0d56bb75f8505d68
TCS-0949	Data Structure Lower Bound in the Cell Probe Model	Data structures	not_shortlisted	826b68c8ecd79ec5aa65c814afc747abaa1df2cbcd9444b8018ae857a122b7a9
TCS-0950	Linear Sketching Over $F_2$	Distributed, parallel and sublinear algorithms	not_shortlisted	81542cc1bcfbaa04bdd52b209616c8438544ad254dad838ac866eba1a312dcf8
TCS-0954	Metric TSP Cost Approximation	Distributed, parallel and sublinear algorithms	not_shortlisted	2c55c394a8471649519348b269a7fded0f1b85df1865c00f841411b50ef4109d
TCS-0957	Approximating Rank in the Bounded-Degree Model	Distributed, parallel and sublinear algorithms	proposed_candidate	3f2824ad3c9e67ebbece5a277fac87d37ec3596b0d37f3b9e281f905af0fc967
TCS-0968	“For All” Guarantee for Computationally Bounded Adversaries	Distributed, parallel and sublinear algorithms	proposed_candidate	c2e25205c4e0b4b8fd8ffabc69b6e26819392c6bb8c21b52daab46fc8a293f94
TCS-0969	Approximating LIS Length in the Streaming Model	Distributed, parallel and sublinear algorithms	not_shortlisted	341838fffa3480e8e75d0542edb2f70b7f937b0bd62d5f40edb236e128218d3b
TCS-0970	Fast JL Transform for Sparse Vectors	Geometry, topology and metric spaces	not_shortlisted	da78e27735d1c010461a3c1b325cdacc98a97eae12a97f1240604da0b9456cfa
TCS-0973	Sketching Earth Mover Distance	Geometry, topology and metric spaces	not_shortlisted	eb9ab76a96470e9ebaa1060abbcf89503a1caee9b17cfc62ef19d113eef57560
TCS-0980	Random Walks	Distributed, parallel and sublinear algorithms	not_shortlisted	6dd3ab6b1c8f49aaff7344347a5c0bccb54c296d598c538cd043b20c06f7c366
TCS-0984	“Ultimate” Deterministic Sparse Recovery	Distributed, parallel and sublinear algorithms	not_shortlisted	02dd31f6f218f76a6199224740c14753e6428593f0b2dbd8c38da6058c91710d
TCS-0985	$L_\infty$ Estimation	Distributed, parallel and sublinear algorithms	not_shortlisted	b0f6528b232d462fb2d9866e4bf80ef8d698cb531d1389b2380b18b29f496dbd
TCS-0986	Characterizing Sketchable Distances	Distributed, parallel and sublinear algorithms	not_shortlisted	1be075b9bb50d4190710d0f059a911886b26c2ec8d5ca78ea2ada075ac9d77f6
TCS-0987	Deterministic Heavy-Hitters & Fast Matrix Algorithms	Pseudorandomness and derandomization	not_shortlisted	6f89caa24950a30b9fc016518444ab03cc2bbbb62a04fcda5f24c5a2c8683eaf
TCS-0988	Deterministic Summary Structures	Distributed, parallel and sublinear algorithms	not_shortlisted	566f0f2e4187df02582963d003f9e5adab2400263c478e19093216a788593b29
TCS-0990	Estimating Earth-Mover Distance	Geometry, topology and metric spaces	not_shortlisted	246a62420eb9a2c487e507c837e5525677beed2ede84abbfb139640268a4df92
TCS-0993	Graph Distances	Distributed, parallel and sublinear algorithms	not_shortlisted	339b4b6fd5700f69e5445f6feccd732c6aa6eb76c858428e6cf5ed8adf7bc9eb
TCS-0994	Graph Matchings	Distributed, parallel and sublinear algorithms	not_shortlisted	eb67a1befa13bb9b4c9e30bab6906f1816ede6c42b294abf48dfa5ac87668d9f
TCS-0998	Sketching vs. Streaming	Distributed, parallel and sublinear algorithms	not_shortlisted	cb60a87d6b0497953d4033b83abb2887422563272915d3016204913e58a9054a
TCS-1004	Deterministic relative counting for DNF	Counting and enumeration	not_shortlisted	ff704e67ff70a4774c895fe983de8c87501700aa1a62f011d17fb7fec291d64d
TCS-1005	Unconditional subexponential simulation of BPP	Pseudorandomness and derandomization	not_shortlisted	0999ee04661a8a4968cd30e363c67277cf8b2f96fa7061fdfc4847a00960e3a5
TCS-1006	Explicit simultaneous isolation for perfect matchings	Pseudorandomness and derandomization	not_shortlisted	af466fbea9e349e7f20fda09530d4f0e0506276612fc02ef9f2531440dd04f65
TCS-1007	Universal traversal sequences under arbitrary labels	Pseudorandomness and derandomization	not_shortlisted	05f8fe694e005fd7fa3403de54a875304aac6a0f3da2f820ed6502b2dd7d383c
TCS-1008	Bipartite vertex expanders with constant expansion loss	Pseudorandomness and derandomization	not_shortlisted	46f18ab1bcc66d78ff52a8c7ed1058d44a0e81a9ca3b8222f0e373aa3e3b5841
TCS-1009	Near-lossless undirected constant-degree vertex expanders	Pseudorandomness and derandomization	not_shortlisted	1d758a752d67b78fcdd62d2cfebabed755bb1e5c38ef9b115375e99edd9819f3
TCS-1010	Optimal asymptotic binary rate–distance tradeoff	Coding and information theory	not_shortlisted	f1fa74ff7ac7998ad35789acb772efc009e18d395a3ea3009234d501fc8bd6da
TCS-1011	Full-length Reed–Solomon list decoding beyond Johnson	Coding and information theory	not_shortlisted	df528d6db3e65ac029adb895add70d8f494628af40d8d5fc6300de4dc35d80ae
TCS-1012	Explicit efficiently decoded binary codes beyond Gilbert–Varshamov	Coding and information theory	not_shortlisted	73464b8606899797a091bbb1d1e1fcfd11f4a4d6875b907e61122152cd9e7379
TCS-1013	Optimal-size highly unbalanced lossless expanders	Pseudorandomness and derandomization	not_shortlisted	64760b56a5ac499c994ca43cd497638c8f0db880fd4dc262fdd64f55d70098fb
TCS-1014	Constant-loss condensers with logarithmic seeds	Pseudorandomness and derandomization	not_shortlisted	7a6bd8f3e84e771aa7f7d1d378c748953c680ae2b29ad36d0879f867c8476905
TCS-1015	Seeded extraction with constant total entropy loss	Pseudorandomness and derandomization	not_shortlisted	e24a531ea0d58cd81731e6399fcc65b63bff146527340430b2ef9467a1ae2b0e
TCS-1016	Extraction with log n plus constant seed length	Pseudorandomness and derandomization	not_shortlisted	a2ff2553a78e4e336a5fb55ed55c97f066a70e7bbfcb9bb0fe7ceb08628ef4d6
TCS-1018	Optimal generators for hardness-to-randomness transformations	Pseudorandomness and derandomization	not_shortlisted	2676d3b6fe5a72ba8c73918aadec92c0b7766dcba3f66130e290a01004afcea3
TCS-1019	Polynomial-time derandomization of randomized AC0	Pseudorandomness and derandomization	not_shortlisted	be2e628a1e82669e04175c25436ed040604b010a2cb3c8823b69f47360fb057a
TCS-1020	Polynomial-length constant-query locally decodable codes	Coding and information theory	not_shortlisted	cb4022106b78913453d482eb05c72a22a825d37bd0c8a0a3e250e223f5e7a2f0
TCS-1021	Promise-BPP derandomization implying EXP circuit hardness	Pseudorandomness and derandomization	not_shortlisted	4f256030a91b780c8ad2f9634e8cc57f2b71a49b928800128da2bd108335d77e
TCS-1022	Derandomization implying exponential nondeterministic circuit hardness	Pseudorandomness and derandomization	not_shortlisted	15924fb15e6d0da9b09d822241ad0e47008cd18dadc73e93690cea7223a26371
TCS-1024	Extracting from low-entropy efficiently samplable sources	Pseudorandomness and derandomization	not_shortlisted	a531929b12d41d38b0b9672644d67a8c395134a6130b9793972a01a5065eff4b
TCS-1029	Sharp graph-removal bounds for fixed patterns	Property testing and distribution learning	not_shortlisted	7285ede5a3bf9fbb9a259c795b794b3a8baacfd4cbdc1e5ae9eb2a89d306624f
TCS-1030	Characterizing polynomial-query dense graph properties	Property testing and distribution learning	not_shortlisted	1e4659e6ff360b30f052bab4f1f30830778960dc0240034d2d3727ff4a8aced1
TCS-1033	Polynomial testability versus distance estimation	Property testing and distribution learning	not_shortlisted	ac4ee97b898648b30f2bf36909a58a3fdd1b1e2a7877d02152b2841d3bd916e5
TCS-1034	Largest separation between SUM and OR circuits	Computational complexity	not_shortlisted	b501dbe446cf629245ae1d7207f7c032acb18176455cb84bbcb18ddcc466890c
TCS-1035	Cost of restricting linear circuits to depth two	Computational complexity	proposed_candidate	329edb28a7fdfe7ff6b4a2a2d66ec8dca2c5907ae6d1ea4a6fd9ea6ef23e64ff
TCS-1036	Unbounded XOR-over-OR complexity separations	Computational complexity	not_shortlisted	62f151a37606f94a7c0e95f3762e00fdc2007d3b4b01d005c6268ab608adf6ad
TCS-1040	Nonlinear-gate advantages for binary linear operators	Computational complexity	not_shortlisted	e48333158b684c708a626303bddc6aa77682f790116b819fff1d92db5ccb6ccf
TCS-1043	Superlogarithmic clique-versus-independent-set communication	Communication complexity and Boolean function analysis	not_shortlisted	3ec9554a0de5f0de5d5d1db7baca12af0c823c49215ea646a29aac38e83f0ebd
TCS-1047	Formula size versus partition complexity	Communication complexity and Boolean function analysis	not_shortlisted	ef709972318138a6bc0f8ca5adc1cc2f5aac6d99e56d85de39d08b5715ba7d46
