id,title,category,decision,reason_code,reason,saved_target,source_url,source_locator,evidence,importance_score,review_cohort,decision_references
TCS-6176,Algorithms for the Diverse-k-SAT Problem: The Geometry of Satisfying Assignments — Explicit open question on PDF page 5,Parameterized and exact algorithms,quarantined,lower_editorial_priority,"The saved topic isolates a particular graph class, a secondary structural parameter, a specialized application, or an incremental kernel/running-time improvement; it is lower priority than general FPT barriers, kernelization questions, and core exact algorithms. Saved target: “We leave it as an open question whether the PPZ-based, more involved, state-of-the-art algorithm of Paturi, Pudlák, Saks and Zane (PPSZ) [41], can also be […]”.","We leave it as an open question whether the PPZ-based, more involved, state-of-the-art algorithm of Paturi, Pudlák, Saks and Zane (PPSZ) [41], can also be […]",https://doi.org/10.4230/LIPIcs.ICALP.2025.14,Explicit open question on PDF page 5,source,50,original,
TCS-6188,Parameterized Algorithms for Diversity of Networks with Ecological Dependencies — Explicit open question on PDF page 6,Parameterized and exact algorithms,quarantined,lower_editorial_priority,"The saved topic isolates a particular graph class, a secondary structural parameter, a specialized application, or an incremental kernel/running-time improvement; it is lower priority than general FPT barriers, kernelization questions, and core exact algorithms. Saved target: “Entry *: Map-1-PDD is W[1]-hard when parameterized with k + δ + h or even D + δ + h (Thm. 2.4c) while we conjecture […]”.",Entry *: Map-1-PDD is W[1]-hard when parameterized with k + δ + h or even D + δ + h (Thm. 2.4c) while we conjecture […],https://doi.org/10.4230/LIPIcs.IPEC.2025.11,Explicit open question on PDF page 6,source,50,original,
TCS-6189,Treewidth Parameterized by Feedback Vertex Number — Explicit open question on PDF page 3,Parameterized and exact algorithms,quarantined,lower_editorial_priority,"The saved topic isolates a particular graph class, a secondary structural parameter, a specialized application, or an incremental kernel/running-time improvement; it is lower priority than general FPT barriers, kernelization questions, and core exact algorithms. Saved target: “Since we do not know how to compute a tree decomposition of minimum width in single exponential time, we have to rely on near-optimal tree […]”.","Since we do not know how to compute a tree decomposition of minimum width in single exponential time, we have to rely on near-optimal tree […]",https://doi.org/10.4230/LIPIcs.ICALP.2025.120,Explicit open question on PDF page 3,source,50,original,
TCS-6211,Hitting Meets Packing: How Hard Can It Be? — Explicit open question on PDF page 5,Parameterized and exact algorithms,quarantined,lower_editorial_priority,"The saved topic isolates a particular graph class, a secondary structural parameter, a specialized application, or an incremental kernel/running-time improvement; it is lower priority than general FPT barriers, kernelization questions, and core exact algorithms. Saved target: “Cycle Packing is FPT parameterized by l, but it is an open question whether there is a 2O(l) · nO(1) -time algorithm: 2 the current […]”.","Cycle Packing is FPT parameterized by l, but it is an open question whether there is a 2O(l) · nO(1) -time algorithm: 2 the current […]",https://doi.org/10.4230/LIPIcs.ESA.2024.55,Explicit open question on PDF page 5,source,50,original,
TCS-6213,Kernelization Complexity of Solution Discovery Problems — Explicit open question on PDF page 4,Parameterized and exact algorithms,quarantined,lower_editorial_priority,"The saved topic isolates a particular graph class, a secondary structural parameter, a specialized application, or an incremental kernel/running-time improvement; it is lower priority than general FPT barriers, kernelization questions, and core exact algorithms. Saved target: “In addition, it remains open whether VCut-D parameterized by k + b admits a polynomial kernel or whether Mat-D parameterized by b admits polynomial kernels […]”.","In addition, it remains open whether VCut-D parameterized by k + b admits a polynomial kernel or whether Mat-D parameterized by b admits polynomial kernels […]",https://doi.org/10.4230/LIPIcs.ISAAC.2024.36,Explicit open question on PDF page 4,source,50,original,
TCS-6234,Lossy Kernelization for (Implicit) Hitting Set Problems — Explicit open question on PDF page 3,Parameterized and exact algorithms,quarantined,lower_editorial_priority,"The saved topic isolates a particular graph class, a secondary structural parameter, a specialized application, or an incremental kernel/running-time improvement; it is lower priority than general FPT barriers, kernelization questions, and core exact algorithms. Saved target: “Could it be that d-Hitting Set admits a kernel with a polynomial in k number of elements, where the degree of the polynomial does not […]”.","Could it be that d-Hitting Set admits a kernel with a polynomial in k number of elements, where the degree of the polynomial does not […]",https://doi.org/10.4230/LIPIcs.ESA.2023.49,Explicit open question on PDF page 3,source,50,original,
TCS-6243,On Lower Bounds of Approximating Parameterized k-Clique — Explicit open question on PDF page 2,Parameterized and exact algorithms,quarantined,lower_editorial_priority,"The saved topic isolates a particular graph class, a secondary structural parameter, a specialized application, or an incremental kernel/running-time improvement; it is lower priority than general FPT barriers, kernelization questions, and core exact algorithms. Saved target: “Comparing to [6], such a lower bound is still far beyond satisfaction, and it remains open to avoid the huge parameter blow-up in the gap-producing […]”.","Comparing to [6], such a lower bound is still far beyond satisfaction, and it remains open to avoid the huge parameter blow-up in the gap-producing […]",https://doi.org/10.4230/LIPIcs.ICALP.2022.90,Explicit open question on PDF page 2,source,50,original,
TCS-6260,Edge Geography is XNLP-hard for Pathwidth and in XP for Tree-Partition Width — Unresolved-question passage on page 15,Parameterized and exact algorithms,quarantined,lower_editorial_priority,"The saved topic isolates a particular graph class, a secondary structural parameter, a specialized application, or an incremental kernel/running-time improvement; it is lower priority than general FPT barriers, kernelization questions, and core exact algorithms. Saved target: “In particular, it remains open whether either problem admits an XP algorithm, or belongs to some other natural class under this parameterization, or whether these […]”.","In particular, it remains open whether either problem admits an XP algorithm, or belongs to some other natural class under this parameterization, or whether these […]",https://doi.org/10.4230/LIPIcs.ESA.2026.114,Unresolved-question passage on page 15,source,50,original,
TCS-6280,Reconfiguration in Curve Arrangements to Reduce Self-Intersections and Popular Faces — Explicit open question on PDF page 1,Parameterized and exact algorithms,quarantined,lower_editorial_priority,"The saved topic isolates a particular graph class, a secondary structural parameter, a specialized application, or an incremental kernel/running-time improvement; it is lower priority than general FPT barriers, kernelization questions, and core exact algorithms. Saved target: “Minimizing self-intersections is also FPT in the number of non-switchable crossings; for minimizing popular faces this problem remains open.”.",Minimizing self-intersections is also FPT in the number of non-switchable crossings; for minimizing popular faces this problem remains open.,https://doi.org/10.4230/LIPIcs.GD.2025.36,Explicit open question on PDF page 1,source,50,original,
TCS-6292,On the Parameterized Complexity of Deletion to H-Free Strong Components — Explicit open question on PDF page 2,Parameterized and exact algorithms,quarantined,lower_editorial_priority,"The saved topic isolates a particular graph class, a secondary structural parameter, a specialized application, or an incremental kernel/running-time improvement; it is lower priority than general FPT barriers, kernelization questions, and core exact algorithms. Saved target: “Although subsequent work [9] has improved the dependence on the input size to linear, it remains an open problem whether the 2O(k log k) dependence […]”.","Although subsequent work [9] has improved the dependence on the input size to linear, it remains an open problem whether the 2O(k log k) dependence […]",https://doi.org/10.4230/LIPIcs.MFCS.2020.75,Explicit open question on PDF page 2,source,50,original,
