id,title,category,decision,reason_code,reason,saved_target,source_url,source_locator,evidence,importance_score,review_cohort,decision_references
TCS-1099,Separate two levels of Buss's arithmetic hierarchy,Proof complexity,retained,retained_foundational_or_broad,"Keep strong proof-system lower bounds and simulations, optimal proof systems, bounded arithmetic, automatability, TFNP links and general proof size/space/degree barriers.",Separate two levels of Buss's arithmetic hierarchy,https://arxiv.org/abs/2504.04416,Open Problem 5.5; PDF page 18,index,82,original,
TCS-1096,Unprovability of polynomial circuit upper bounds in S₂¹,Proof complexity,retained,retained_foundational_or_broad,"Keep strong proof-system lower bounds and simulations, optimal proof systems, bounded arithmetic, automatability, TFNP links and general proof size/space/degree barriers.",Unprovability of polynomial circuit upper bounds in S₂¹,https://arxiv.org/abs/2504.04416,Open Problem 5.1; PDF page 16,index,79,original,
TCS-1097,Unprovability of NP circuit upper bounds in T₂¹,Proof complexity,retained,retained_foundational_or_broad,"Keep strong proof-system lower bounds and simulations, optimal proof systems, bounded arithmetic, automatability, TFNP links and general proof size/space/degree barriers.",Unprovability of NP circuit upper bounds in T₂¹,https://arxiv.org/abs/2504.04416,Open Problem 5.2; PDF page 17,index,79,original,
TCS-1098,PV₁ cannot verify any polynomial-time SAT solver,Proof complexity,retained,retained_foundational_or_broad,"Keep strong proof-system lower bounds and simulations, optimal proof systems, bounded arithmetic, automatability, TFNP links and general proof size/space/degree barriers.",PV₁ cannot verify any polynomial-time SAT solver,https://arxiv.org/abs/2504.04416,Open Problem 5.3; PDF page 17,index,79,original,
TCS-1100,PV₁ cannot prove fixed-polynomial extended-Frege lower bounds,Proof complexity,retained,retained_foundational_or_broad,"Keep strong proof-system lower bounds and simulations, optimal proof systems, bounded arithmetic, automatability, TFNP links and general proof size/space/degree barriers.",PV₁ cannot prove fixed-polynomial extended-Frege lower bounds,https://arxiv.org/abs/2504.04416,Open Problem 5.14; PDF page 22,index,79,original,
TCS-1094,PV₁ proofs of parity circuit lower bounds,Proof complexity,retained,retained_foundational_or_broad,"Keep strong proof-system lower bounds and simulations, optimal proof systems, bounded arithmetic, automatability, TFNP links and general proof size/space/degree barriers.",PV₁ proofs of parity circuit lower bounds,https://arxiv.org/abs/2504.04416,Open Problem 4.3; PDF page 14,index,73,original,
TCS-1095,PV₁ proofs of monotone clique lower bounds,Proof complexity,retained,retained_foundational_or_broad,"Keep strong proof-system lower bounds and simulations, optimal proof systems, bounded arithmetic, automatability, TFNP links and general proof size/space/degree barriers.",PV₁ proofs of monotone clique lower bounds,https://arxiv.org/abs/2504.04416,Open Problem 4.4; PDF page 14,index,73,original,
TCS-0767,Short resolution refutations for SAT when parameterized by treewidth,Proof complexity,retained,retained_foundational_or_broad,"Keep strong proof-system lower bounds and simulations, optimal proof systems, bounded arithmetic, automatability, TFNP links and general proof size/space/degree barriers.",Short resolution refutations for SAT when parameterized by treewidth,https://doi.org/10.4230/DagRep.7.1.103,"Seminar 17041, section 4.9",index,69,original,
TCS-0071,Proof systems computed by NC0 circuit families.,Proof complexity,retained,retained_foundational_or_broad,"Keep strong proof-system lower bounds and simulations, optimal proof systems, bounded arithmetic, automatability, TFNP links and general proof size/space/degree barriers.",Proof systems computed by NC0 circuit families.,https://doi.org/10.4230/DagRep.5.9.105,"Seminar 15401, section 4.4",index,63,original,
TCS-1191,The main problem we leave open is the question of constructing efficient adversaries for all the remaining major proof complexity lower bounds.,Proof complexity,retained,retained_foundational_or_broad,"Keep strong proof-system lower bounds and simulations, optimal proof systems, bounded arithmetic, automatability, TFNP links and general proof size/space/degree barriers.",The main problem we leave open is the question of constructing efficient adversaries for all the remaining major proof complexity lower bounds.,https://doi.org/10.4230/LIPIcs.CCC.2026.8,Unresolved-question passage on page 9; PDF page 9,index,50,original,
TCS-1207,Which finite-domain CSPs are in HerFO?,Proof complexity,quarantined,lower_editorial_priority,"The saved topic is a specialized calculus, solver rule, individual hard family, or tangential logic construction; it has lower benchmark priority than the retained general proof-system separations and resource barriers. Saved target: “Which finite-domain CSPs are in HerFO?”.",Which finite-domain CSPs are in HerFO?,https://doi.org/10.4230/LIPIcs.CSL.2026.6,Unresolved-question passage on page 16; PDF page 16,index,50,original,
TCS-1253,"Although super-polynomial lower bounds for Res[⊕] remain open, it seems conceivable that we will eventually prove such lower bounds sooner or later.",Proof complexity,retained,retained_foundational_or_broad,"Keep strong proof-system lower bounds and simulations, optimal proof systems, bounded arithmetic, automatability, TFNP links and general proof size/space/degree barriers.","Although super-polynomial lower bounds for Res[⊕] remain open, it seems conceivable that we will eventually prove such lower bounds sooner or later.",https://doi.org/10.4230/LIPIcs.ITCS.2026.111,Unresolved-question passage on page 17; PDF page 17,index,50,original,
TCS-1271,Is it possible to show such a result without relying on Conjecture 3.5?,Proof complexity,quarantined,lower_editorial_priority,"The saved topic is a specialized calculus, solver rule, individual hard family, or tangential logic construction; it has lower benchmark priority than the retained general proof-system separations and resource barriers. Saved target: “Is it possible to show such a result without relying on Conjecture 3.5?”.",Is it possible to show such a result without relying on Conjecture 3.5?,https://doi.org/10.4230/LIPIcs.MFCS.2026.60,Unresolved-question passage on page 13; PDF page 13,index,50,original,
TCS-1279,We conjecture that the propositional XOR-PAIRS (which are hard for MICE [5]) would be hard for Q-MICE but it is not a genuine lower bound.,Proof complexity,quarantined,lower_editorial_priority,"The saved topic is a specialized calculus, solver rule, individual hard family, or tangential logic construction; it has lower benchmark priority than the retained general proof-system separations and resource barriers. Saved target: “We conjecture that the propositional XOR-PAIRS (which are hard for MICE [5]) would be hard for Q-MICE but it is not a genuine lower bound.”.",We conjecture that the propositional XOR-PAIRS (which are hard for MICE [5]) would be hard for Q-MICE but it is not a genuine lower bound.,https://doi.org/10.4230/LIPIcs.SAT.2026.32,Unresolved-question passage on page 11; PDF page 11,index,50,original,
TCS-1281,"However, we leave it is an open question, whether the methods developed in [14] can be extended to SDDs and d-SDNNFs as well.",Proof complexity,quarantined,lower_editorial_priority,"The saved topic is a specialized calculus, solver rule, individual hard family, or tangential logic construction; it has lower benchmark priority than the retained general proof-system separations and resource barriers. Saved target: “However, we leave it is an open question, whether the methods developed in [14] can be extended to SDDs and d-SDNNFs as well.”.","However, we leave it is an open question, whether the methods developed in [14] can be extended to SDDs and d-SDNNFs as well.",https://doi.org/10.4230/LIPIcs.SAT.2026.6,Unresolved-question passage on page 16; PDF page 16,index,50,original,
